actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
618,PT02M05.00S,2019-12-31T22:04:25.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612738,87,105,2019-12-31T22:04:42Z,6140000,,,0,,T. Rozier FOUL personal (2 PF) (Langford inpenalty),"[1626179, 1629641]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,2148.0,2.0,0.0,Langford,1629641.0,,,,,
620,PT02M05.00S,2019-12-31T22:04:45.5Z,4,REGULAR,freethrow,1of2,[],1629641,,,1610612738,87,106,2019-12-31T22:04:45Z,6160000,,,0,,R. Langford freethrow 1of2 (1 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
621,PT02M05.00S,2019-12-31T22:04:47.8Z,4,REGULAR,substitution,out,[],1626179,,,1610612738,87,106,2019-12-31T22:04:54Z,6170000,,,0,,substitution out Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M05.00S,2019-12-31T22:04:47.8Z,4,REGULAR,substitution,in,[],1626195,,,1610612738,87,106,2019-12-31T22:04:54Z,6180000,,,0,,substitution in Hernangomez,[1626195],1610612766.0,CHA,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M05.00S,2019-12-31T22:05:06.0Z,4,REGULAR,freethrow,2of2,[],1629641,,,1610612738,87,107,2019-12-31T22:05:06Z,6190000,,,0,,R. Langford freethrow 2of2 (2 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
624,PT01M44.00S,2019-12-31T22:05:28.2Z,4,REGULAR,3pt,jumpshot,[],1628998,84.1819973718791,97.37285539215686,1610612766,87,107,2019-12-31T22:05:34Z,6200000,237.0,96.0,1,right,MISS C. Martin 26' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
625,PT01M40.00S,2019-12-31T22:05:32.0Z,4,REGULAR,rebound,offensive,[],1626195,,,1610612766,87,107,2019-12-31T22:05:32Z,6210000,,,0,,W. Hernangomez REBOUND (Off:1 Def:0),[1626195],1610612766.0,CHA,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,624.0,1.0,0.0,1.0,,,,,,,,,,
626,PT01M40.00S,2019-12-31T22:05:32.0Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1626195,95.0,50.0,1610612766,87,107,2019-12-31T22:05:32Z,6220000,0.0,-6.0,1,right,MISS W. Hernangomez layup,[1626195],1610612766.0,CHA,tip,,,Hernangomez,W. Hernangomez,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
627,PT01M39.00S,2019-12-31T22:05:32.7Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,87,107,2019-12-31T22:05:32Z,6230000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,626.0,3.0,3.0,0.0,,,,,,,,,,
628,PT01M35.00S,2019-12-31T22:05:36.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629750,7.178055190538765,52.029718137254896,1610612738,87,107,2019-12-31T22:07:08Z,6240000,-10.0,15.0,1,left,MISS J. Green layup,[1629750],1610612738.0,BOS,driving,,,Green,J. Green,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,
629,PT01M32.00S,2019-12-31T22:05:39.9Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612766,87,107,2019-12-31T22:05:44Z,6250000,,,0,,W. Hernangomez REBOUND (Off:1 Def:1),[1626195],1610612766.0,CHA,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,628.0,2.0,1.0,1.0,,,,,,,,,,
630,PT01M27.00S,2019-12-31T22:05:44.6Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1626195,92.59198423127464,49.08854166666667,1610612766,87,107,2019-12-31T22:05:48Z,6260000,-5.0,17.0,1,right,MISS W. Hernangomez layup,[1626195],1610612766.0,CHA,,,,Hernangomez,W. Hernangomez,,,,,2.31,Missed,,,,,,,,,,,,,,,,,,
631,PT01M24.00S,2019-12-31T22:05:47.6Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,87,107,2019-12-31T22:05:48Z,6270000,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,630.0,5.0,4.0,1.0,,,,,,,,,,
632,PT01M24.00S,2019-12-31T22:05:47.6Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629023,95.0,50.0,1610612766,87,107,2019-12-31T22:05:47Z,6280000,0.0,-6.0,1,right,MISS P. Washington layup,[1629023],1610612766.0,CHA,tip,,,Washington,P. Washington,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
633,PT01M24.00S,2019-12-31T22:05:48.1Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,87,107,2019-12-31T22:05:48Z,6290000,,,0,,C. Martin REBOUND (Off:3 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,632.0,3.0,0.0,3.0,,,,,,,,,,
634,PT01M11.00S,2019-12-31T22:06:00.8Z,4,REGULAR,2pt,hook,"['pointsinthepaint', '2ndchance']",1628970,83.78777923784494,49.333639705882355,1610612766,87,107,2019-12-31T22:06:06Z,6300000,-3.0,100.0,1,right,MISS M. Bridges 11' hook,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,10.55,Missed,,,,,,,,,,,,,,,,,,
635,PT01M09.00S,2019-12-31T22:06:02.8Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,87,107,2019-12-31T22:06:06Z,6310000,,,0,,E. Kanter REBOUND (Off:2 Def:12),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,634.0,14.0,12.0,2.0,,,,,,,,,,
636,PT01M06.00S,2019-12-31T22:06:07.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629750,6.258212877792378,49.08854166666667,1610612738,87,109,2019-12-31T22:07:46Z,6320000,5.0,6.0,1,left,J. Green layup (2 PTS) (B. Wanamaker 1 AST),"[1629750, 202954]",1610612738.0,BOS,running,,,Green,J. Green,,,,,1.27,Made,2.0,B. Wanamaker,202954.0,1.0,,,,,,,,,,,,,,
638,PT00M48.60S,2019-12-31T22:06:26.9Z,4,REGULAR,3pt,jumpshot,[],1628970,93.11760840998686,3.010110294117647,1610612766,90,109,2019-12-31T22:06:32Z,6340000,-235.0,12.0,1,right,M. Bridges 24' 3PT  (14 PTS) (W. Hernangomez 1 AST),"[1628970, 1626195]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.56,Made,14.0,W. Hernangomez,1626195.0,1.0,,,,,,,,,,,,,,
640,PT00M38.60S,2019-12-31T22:06:41.1Z,4,REGULAR,3pt,jumpshot,[],202954,30.831143232588698,67.47089460784314,1610612738,90,109,2019-12-31T22:06:46Z,6360000,-87.0,237.0,1,left,MISS B. Wanamaker 26' 3PT,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,
641,PT00M36.40S,2019-12-31T22:06:43.3Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,90,109,2019-12-31T22:06:46Z,6370000,,,0,,M. Bridges REBOUND (Off:0 Def:10),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,640.0,10.0,10.0,0.0,,,,,,,,,,
642,PT00M26.00S,2019-12-31T22:06:56.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1626195,92.9862023653088,48.59834558823529,1610612766,92,109,2019-12-31T22:08:34Z,6380000,-7.0,13.0,1,right,W. Hernangomez layup (2 PTS),[1626195],1610612766.0,CHA,driving,,,Hernangomez,W. Hernangomez,,,,,2.02,Made,2.0,,,,,,,,,,,,,,,,,
643,PT00M26.00S,2019-12-31T22:07:00.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202683,,,1610612766,92,109,2019-12-31T22:07:09Z,6390000,,,0,,E. Kanter FOUL personal (5 PF) (Hernangomez inpenalty),"[202683, 1626195]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,2148.0,5.0,0.0,Hernangomez,1626195.0,,,,,
645,PT00M26.00S,2019-12-31T22:07:24.5Z,4,REGULAR,freethrow,1of1,[],1626195,,,1610612766,92,109,2019-12-31T22:07:29Z,6410000,,,0,,MISS W. Hernangomez freethrow 1of1,[1626195],1610612766.0,CHA,,,,Hernangomez,W. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,
646,PT00M23.50S,2019-12-31T22:07:27.0Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,92,109,2019-12-31T22:07:29Z,6420000,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,645.0,2.0,1.0,1.0,,,,,,,,,,
647,PT00M01.00S,2019-12-31T22:07:48.9Z,4,REGULAR,turnover,shotclock,['team'],0,,,1610612738,92,109,2019-12-31T22:07:56Z,6430000,,,0,,Team TURNOVER shotclock,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,204058.0,,,,,,,,,
648,PT00M00.00S,2019-12-31T22:08:00.3Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1626195,77.4802890932983,91.98069852941177,1610612766,92,109,2019-12-31T22:08:07Z,6440000,210.0,159.0,1,right,MISS W. Hernangomez 27' 3PT,[1626195],1610612766.0,CHA,,,,Hernangomez,W. Hernangomez,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,
649,PT00M00.00S,2019-12-31T22:08:04.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,92,109,2019-12-31T22:08:04Z,6450000,,,0,,Team offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,648.0,,,,,,,,,,,,,
650,PT00M00.00S,2019-12-31T22:08:10.7Z,4,REGULAR,period,end,[],0,,,1610612766,92,109,2019-12-31T22:08:10Z,6460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M00.00S,2019-12-31T22:08:52.9Z,4,REGULAR,game,end,[],0,,,0,92,109,2019-12-31T22:08:52Z,6470000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
