actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
622,PT02M29.00S,2020-01-05T03:19:55.0Z,4,REGULAR,freethrow,1of2,[],1627759,,,1610612738,96,102,2020-01-05T03:19:55Z,6140000,,,0,,J. Brown freethrow 1of2 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
623,PT02M29.00S,2020-01-05T03:20:10.4Z,4,REGULAR,freethrow,2of2,[],1627759,,,1610612738,96,103,2020-01-05T03:20:10Z,6150000,,,0,,J. Brown freethrow 2of2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
624,PT02M11.00S,2020-01-05T03:20:32.7Z,4,REGULAR,3pt,jumpshot,[],201152,7.703679369250986,3.2552083333333335,1610612741,96,103,2020-01-05T03:20:42Z,6160000,234.0,20.0,1,left,MISS T. Young 24' 3PT,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,23.51,Missed,,,,,,,,,,,,,,,
625,PT02M08.00S,2020-01-05T03:20:35.7Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612741,96,103,2020-01-05T03:20:42Z,6170000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:10),[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,624.0,14.0,10.0,4.0,,,,,,,
626,PT02M08.00S,2020-01-05T03:20:40.7Z,4,REGULAR,2pt,dunk,"['2ndchance', 'pointsinthepaint']",1628976,5.0,50.0,1610612741,98,103,2020-01-05T03:20:47Z,6180000,0.0,-6.0,1,left,W. Carter Jr. dunk (10 PTS),[1628976],1610612741.0,CHI,putback,,,Carter Jr.,W. Carter Jr.,,,,,,,,0.0,Made,10.0,,,,,,,,,,,,,,
627,PT02M08.00S,2020-01-05T03:20:41.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628464,,,1610612741,98,103,2020-01-05T03:20:50Z,6190000,,,0,,D. Theis FOUL personal (4 PF) (Carter Jr. inpenalty),"[1628464, 1628976]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,1626302.0,4.0,0.0,Carter Jr.,1628976.0,,
629,PT02M08.00S,2020-01-05T03:21:17.4Z,4,REGULAR,violation,lane,[],1628464,,,1610612741,98,103,2020-01-05T03:21:17Z,6210000,,,0,,D. Theis violation lane,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M08.00S,2020-01-05T03:21:35.4Z,4,REGULAR,freethrow,1of1,['2ndchance'],1628976,,,1610612741,99,103,2020-01-05T03:21:35Z,6220000,,,0,,W. Carter Jr. freethrow 1of1 (11 PTS),[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
631,PT01M50.00S,2020-01-05T03:21:55.7Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,83.26215505913272,44.18658088235294,1610612738,99,105,2020-01-05T03:21:59Z,6230000,-29.0,105.0,1,right,J. Tatum 11' jumpshot (25 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,,,,11.41,Made,25.0,,,,,,,,,,,,,,
632,PT01M31.00S,2020-01-05T03:22:25.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203897,6.389618922470433,53.50030637254902,1610612741,101,105,2020-01-05T03:22:30Z,6240000,-18.0,8.0,1,left,Z. LaVine layup (35 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,,,,2.19,Made,35.0,,,,,,,,,,,,,,
633,PT01M06.00S,2020-01-05T03:22:54.3Z,4,REGULAR,3pt,jumpshot,[],1628369,77.08607095926413,89.77481617647058,1610612738,101,108,2020-01-05T03:22:59Z,6250000,199.0,163.0,1,right,J. Tatum 26' 3PT  (28 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,,,,26.06,Made,28.0,,,,,,,,,,,,,,
634,PT00M58.80S,2020-01-05T03:23:16.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612741,101,108,2020-01-05T03:23:24Z,6260000,,,0,,D. Theis FOUL personal (5 PF) (LaVine inpenalty),"[1628464, 203897]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,203592.0,5.0,0.0,LaVine,203897.0,,
636,PT00M58.80S,2020-01-05T03:23:42.3Z,4,REGULAR,freethrow,1of2,[],203897,,,1610612741,101,108,2020-01-05T03:23:42Z,6280000,,,0,,MISS Z. LaVine freethrow 1of2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Missed,,,,,,,,,,,,,,,
637,PT00M58.80S,2020-01-05T03:23:42.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,101,108,2020-01-05T03:23:42Z,6290000,,,0,,Team offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,636.0,,,,,,,,,,
638,PT00M58.80S,2020-01-05T03:23:42.3Z,4,REGULAR,freethrow,2of2,[],203897,,,1610612741,101,108,2020-01-05T03:24:18Z,6300000,,,0,,MISS Z. LaVine freethrow 2of2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Missed,,,,,,,,,,,,,,,
639,PT00M55.50S,2020-01-05T03:23:45.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,101,108,2020-01-05T03:24:18Z,6310000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,638.0,6.0,6.0,0.0,,,,,,,
640,PT00M37.30S,2020-01-05T03:24:22.2Z,4,REGULAR,turnover,lostball,[],1628369,,,1610612738,101,108,2020-01-05T03:24:28Z,6320000,,,0,,J. Tatum TURNOVER lostball (3 TOV) Stolen,"[1628369, 203897]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,3.0,LaVine,203897.0,,,,,,,,,,,,,,,,,
641,PT00M37.30S,2020-01-05T03:24:22.2Z,4,REGULAR,steal,,[],203897,,,1610612741,101,108,2020-01-05T03:24:26Z,6330000,,,0,,Z. LaVine STEAL (4 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M32.30S,2020-01-05T03:24:27.0Z,4,REGULAR,3pt,jumpshot,"['fastbreak', 'fromturnover']",203897,32.14520367936925,51.78462009803921,1610612741,101,108,2020-01-05T03:26:35Z,6340000,-9.0,250.0,1,left,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,,25.54,Missed,,,,,,,,,,,,,,,
643,PT00M30.00S,2020-01-05T03:24:29.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,101,108,2020-01-05T03:24:29Z,6350000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,642.0,7.0,7.0,0.0,,,,,,,
644,PT00M27.30S,2020-01-05T03:24:34.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201152,,,1610612738,101,108,2020-01-05T03:24:48Z,6360000,,,0,,T. Young FOUL personal (5 PF) (Hayward inpenalty),"[201152, 202330]",1610612741.0,CHI,take,,,Young,T. Young,,,,,,,,,,,,,,,,,,202041.0,5.0,0.0,Hayward,202330.0,,
646,PT00M27.30S,2020-01-05T03:25:03.3Z,4,REGULAR,freethrow,1of2,[],202330,,,1610612738,101,109,2020-01-05T03:25:03Z,6380000,,,0,,G. Hayward freethrow 1of2 (23 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
647,PT00M27.30S,2020-01-05T03:25:19.0Z,4,REGULAR,freethrow,2of2,[],202330,,,1610612738,101,110,2020-01-05T03:25:19Z,6390000,,,0,,G. Hayward freethrow 2of2 (24 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
648,PT00M19.60S,2020-01-05T03:25:31.2Z,4,REGULAR,3pt,jumpshot,[],201152,28.728646517739815,76.78462009803921,1610612741,104,110,2020-01-05T03:25:36Z,6400000,-134.0,218.0,1,left,T. Young 26' 3PT  (12 PTS) (K. Dunn 7 AST),"[201152, 1627739]",1610612741.0,CHI,,,,Young,T. Young,,,,,,,,26.01,Made,12.0,K. Dunn,1627739.0,7.0,,,,,,,,,,,
650,PT00M18.40S,2020-01-05T03:25:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203107,,,1610612738,104,110,2020-01-05T03:25:50Z,6420000,,,0,,T. Satoransky FOUL personal (2 PF) (Smart inpenalty),"[203107, 203935]",1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Smart,203935.0,,
652,PT00M18.40S,2020-01-05T03:26:07.4Z,4,REGULAR,freethrow,1of2,[],203935,,,1610612738,104,110,2020-01-05T03:26:07Z,6440000,,,0,,MISS M. Smart freethrow 1of2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Missed,,,,,,,,,,,,,,,
653,PT00M18.40S,2020-01-05T03:26:07.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,104,110,2020-01-05T03:26:07Z,6450000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,652.0,,,,,,,,,,
654,PT00M18.40S,2020-01-05T03:26:12.5Z,4,REGULAR,substitution,out,[],1628464,,,1610612738,104,110,2020-01-05T03:26:16Z,6460000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M18.40S,2020-01-05T03:26:12.5Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,104,110,2020-01-05T03:26:16Z,6470000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M18.40S,2020-01-05T03:26:26.4Z,4,REGULAR,freethrow,2of2,[],203935,,,1610612738,104,111,2020-01-05T03:26:26Z,6480000,,,0,,M. Smart freethrow 2of2 (8 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
657,PT00M04.30S,2020-01-05T03:26:44.0Z,4,REGULAR,3pt,jumpshot,[],201152,26.49474375821288,20.412071078431374,1610612741,104,111,2020-01-05T03:26:51Z,6490000,148.0,197.0,1,left,MISS T. Young 25' 3PT,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,25.04,Missed,,,,,,,,,,,,,,,
658,PT00M00.40S,2020-01-05T03:26:47.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,104,111,2020-01-05T03:26:47Z,6500000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,657.0,7.0,7.0,0.0,,,,,,,
659,PT00M00.00S,2020-01-05T03:26:52.8Z,4,REGULAR,period,end,[],0,,,1610612738,104,111,2020-01-05T03:26:52Z,6510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2020-01-05T03:26:57.4Z,4,REGULAR,game,end,[],0,,,0,104,111,2020-01-05T03:26:57Z,6520000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
