actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
620,PT04M17.00S,2020-08-22T00:56:42.0Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,11.383048620236531,54.970894607843135,1610612738,90,89,2020-08-22T00:56:45Z,6130000,-25.0,55.0,1,left,MISS J. Tatum 6' jumpshot,[1628369],1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,6.5,Missed,,,,,,,,,,,,,,,,,,,
621,PT04M16.00S,2020-08-22T00:56:43.0Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,90,89,2020-08-22T00:56:45Z,6140000,,,0,,J. Embiid REBOUND (Off:4 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,620.0,13.0,9.0,4.0,,,,,,,,,,,
622,PT04M04.00S,2020-08-22T00:56:55.7Z,4,REGULAR,3pt,jumpshot,[],201143,93.51182654402102,96.6375612745098,1610612755,90,89,2020-08-22T00:56:59Z,6150000,233.0,8.0,1,right,MISS A. Horford 23' 3PT,[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,,
623,PT04M03.00S,2020-08-22T00:56:56.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,90,89,2020-08-22T00:56:59Z,6160000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,622.0,,,,,,,,,,,,,,
624,PT04M03.00S,2020-08-22T00:57:00.4Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,90,89,2020-08-22T00:57:00Z,6170000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M48.00S,2020-08-22T00:57:27.3Z,4,REGULAR,foul,personal,['3freethrow'],201143,,,1610612738,90,89,2020-08-22T00:57:37Z,6180000,,,0,,A. Horford FOUL personal (3 PF) (Brown 3freethrow),"[201143, 1627759]",1610612755.0,PHI,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Brown,1627759.0,,,,,
627,PT03M48.00S,2020-08-22T00:57:57.3Z,4,REGULAR,freethrow,1of3,[],1627759,,,1610612738,90,90,2020-08-22T00:57:57Z,6200000,,,0,,J. Brown freethrow 1of3 (16 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
628,PT03M48.00S,2020-08-22T00:58:15.0Z,4,REGULAR,freethrow,2of3,[],1627759,,,1610612738,90,91,2020-08-22T00:58:15Z,6210000,,,0,,J. Brown freethrow 2of3 (17 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
629,PT03M48.00S,2020-08-22T00:58:32.7Z,4,REGULAR,freethrow,3of3,[],1627759,,,1610612738,90,92,2020-08-22T00:58:32Z,6220000,,,0,,J. Brown freethrow 3of3 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
630,PT03M35.00S,2020-08-22T00:58:48.7Z,4,REGULAR,turnover,lostball,[],1629003,,,1610612755,90,92,2020-08-22T00:59:37Z,6230000,,,0,,S. Milton TURNOVER lostball (2 TOV) Stolen,"[1629003, 202689]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,2.0,,,,,,,Walker,202689.0,
631,PT03M35.00S,2020-08-22T00:58:48.7Z,4,REGULAR,steal,,[],202689,,,1610612738,90,92,2020-08-22T00:58:51Z,6240000,,,0,,K. Walker STEAL (2 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M29.00S,2020-08-22T00:58:57.2Z,4,REGULAR,foul,personal,[],1626196,,,1610612738,90,92,2020-08-22T00:59:05Z,6250000,,,0,,J. Richardson FOUL personal (1 PF),"[1626196, 1628369]",1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,2004.0,,1.0,0.0,Tatum,1628369.0,,,,,
634,PT03M19.00S,2020-08-22T00:59:26.0Z,4,REGULAR,2pt,hook,"['pointsinthepaint', 'fromturnover']",1628464,10.068988173455978,55.951286764705884,1610612738,90,92,2020-08-22T00:59:30Z,6270000,-30.0,42.0,1,left,MISS D. Theis 6' hook,[1628464],1610612738.0,BOS,turnaround,,,Theis,D. Theis,,,,,5.62,Missed,,,,,,,,,,,,,,,,,,,
635,PT03M17.00S,2020-08-22T00:59:28.0Z,4,REGULAR,rebound,defensive,[],201143,,,1610612755,90,92,2020-08-22T00:59:30Z,6280000,,,0,,A. Horford REBOUND (Off:3 Def:6),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,634.0,9.0,6.0,3.0,,,,,,,,,,,
636,PT03M12.00S,2020-08-22T00:59:36.4Z,4,REGULAR,foul,personal,[],1628464,,,1610612755,90,92,2020-08-22T01:02:44Z,6290000,,,0,,D. Theis FOUL personal (5 PF),"[1628464, 203954]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1162.0,,5.0,0.0,Embiid,203954.0,,,,,
638,PT03M12.00S,2020-08-22T01:00:46.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,90,92,2020-08-22T01:03:24Z,6310000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M12.00S,2020-08-22T01:00:49.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612755,90,92,2020-08-22T01:03:17Z,6320000,,,0,,,[],1610612738.0,BOS,support,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,
640,PT03M01.00S,2020-08-22T01:03:20.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612755,90,92,2020-08-22T01:03:54Z,6330000,,,0,,D. Theis FOUL personal (6 PF) (Embiid inpenalty),"[1628464, 203954]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,1162.0,,6.0,0.0,Embiid,203954.0,,,,,
642,PT03M01.00S,2020-08-22T01:03:49.7Z,4,REGULAR,substitution,out,[],1628464,,,1610612755,90,92,2020-08-22T01:03:53Z,6350000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M01.00S,2020-08-22T01:03:49.7Z,4,REGULAR,substitution,in,[],202683,,,1610612755,90,92,2020-08-22T01:03:53Z,6360000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M01.00S,2020-08-22T01:04:17.6Z,4,REGULAR,freethrow,1of2,[],203954,,,1610612755,91,92,2020-08-22T01:04:17Z,6370000,,,0,,J. Embiid freethrow 1of2 (27 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
645,PT03M01.00S,2020-08-22T01:04:42.6Z,4,REGULAR,freethrow,2of2,[],203954,,,1610612755,92,92,2020-08-22T01:04:42Z,6380000,,,0,,J. Embiid freethrow 2of2 (28 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
646,PT02M39.00S,2020-08-22T01:05:08.9Z,4,REGULAR,2pt,jumpshot,[],1627759,22.28975032851511,48.10814950980392,1610612738,92,92,2020-08-22T01:05:20Z,6390000,9.0,157.0,1,left,MISS J. Brown 16' jumpshot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,16.28,Missed,,,,,,,,,,,,,,,,,,,
647,PT02M38.00S,2020-08-22T01:05:09.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,92,92,2020-08-22T01:05:20Z,6400000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,
648,PT02M37.00S,2020-08-22T01:05:13.0Z,4,REGULAR,turnover,shotclock,['team'],0,,,1610612738,92,92,2020-08-22T01:05:19Z,6410000,,,0,,Team TURNOVER shotclock,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,
649,PT02M22.00S,2020-08-22T01:05:53.5Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1626196,69.72733245729303,16.980698529411764,1610612755,92,92,2020-08-22T01:05:58Z,6420000,-165.0,232.0,1,right,MISS J. Richardson 29' 3PT,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,28.93,Missed,,,,,,,,,,,,,,,,,,,
650,PT02M18.00S,2020-08-22T01:05:57.5Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,92,92,2020-08-22T01:05:58Z,6430000,,,0,,T. Harris REBOUND (Off:8 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,649.0,15.0,7.0,8.0,,,,,,,,,,,
651,PT02M14.00S,2020-08-22T01:06:04.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612755,92,92,2020-08-22T01:06:26Z,6440000,,,0,,E. Kanter FOUL personal (3 PF) (Embiid inpenalty),"[202683, 203954]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,2004.0,,3.0,0.0,Embiid,203954.0,,,,,
653,PT02M14.00S,2020-08-22T01:06:31.9Z,4,REGULAR,freethrow,1of2,"['fromturnover', '2ndchance']",203954,,,1610612755,93,92,2020-08-22T01:06:31Z,6460000,,,0,,J. Embiid freethrow 1of2 (29 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
654,PT02M14.00S,2020-08-22T01:06:52.3Z,4,REGULAR,freethrow,2of2,"['fromturnover', '2ndchance']",203954,,,1610612755,94,92,2020-08-22T01:06:52Z,6470000,,,0,,J. Embiid freethrow 2of2 (30 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
655,PT01M57.00S,2020-08-22T01:07:11.9Z,4,REGULAR,3pt,jumpshot,[],1627759,31.882391590013142,65.75520833333334,1610612738,94,92,2020-08-22T01:07:16Z,6480000,-79.0,247.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
656,PT01M54.00S,2020-08-22T01:07:14.9Z,4,REGULAR,rebound,defensive,[],201143,,,1610612755,94,92,2020-08-22T01:07:16Z,6490000,,,0,,A. Horford REBOUND (Off:3 Def:7),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,655.0,10.0,7.0,3.0,,,,,,,,,,,
657,PT01M39.00S,2020-08-22T01:07:30.5Z,4,REGULAR,turnover,badpass,[],203954,,,1610612755,94,92,2020-08-22T01:07:34Z,6500000,,,0,,J. Embiid TURNOVER badpass (4 TOV) Stolen,"[203954, 203935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,4.0,,,,,,,Smart,203935.0,
658,PT01M39.00S,2020-08-22T01:07:30.5Z,4,REGULAR,steal,,[],203935,,,1610612738,94,92,2020-08-22T01:07:32Z,6510000,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M37.00S,2020-08-22T01:07:35.0Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,7.835085413929041,55.70618872549019,1610612738,94,94,2020-08-22T01:07:53Z,6520000,-29.0,21.0,1,left,J. Brown layup (20 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,3.9,Made,20.0,,,,,,,,,,,,,,,,,,
660,PT01M37.00S,2020-08-22T01:07:38.0Z,4,REGULAR,foul,personal,['1freethrow'],1629003,,,1610612738,94,94,2020-08-22T01:07:50Z,6530000,,,0,,S. Milton FOUL personal (3 PF) (Brown 1freethrow),"[1629003, 1627759]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,,2004.0,,3.0,0.0,Brown,1627759.0,,,,,
662,PT01M37.00S,2020-08-22T01:08:08.2Z,4,REGULAR,freethrow,1of1,"['fromturnover', 'fastbreak']",1627759,,,1610612738,94,95,2020-08-22T01:08:08Z,6550000,,,0,,J. Brown freethrow 1of1 (21 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
663,PT01M24.00S,2020-08-22T01:08:24.2Z,4,REGULAR,2pt,jumpshot,[],203954,79.10643889618922,31.399356617647058,1610612755,94,95,2020-08-22T01:08:33Z,6560000,-93.0,144.0,1,right,MISS J. Embiid 18' jumpshot Blocked,"[203954, 1628369]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,17.6,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,,,
664,PT01M24.00S,2020-08-22T01:08:24.2Z,4,REGULAR,block,,[],1628369,,,1610612755,94,95,2020-08-22T01:08:26Z,6570000,,,0,,J. Tatum BLOCK (3 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M23.00S,2020-08-22T01:08:25.2Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,94,95,2020-08-22T01:08:33Z,6580000,,,0,,K. Walker REBOUND (Off:1 Def:6),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,663.0,7.0,6.0,1.0,,,,,,,,,,,
666,PT01M23.00S,2020-08-22T01:08:31.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612738,94,95,2020-08-22T01:09:54Z,6590000,,,0,,J. Richardson FOUL personal (2 PF) (Tatum inpenalty),"[1626196, 1628369]",1610612755.0,PHI,clearpath,,,Richardson,J. Richardson,,,,,,,,,,,,,,,2882.0,,2.0,0.0,Tatum,1628369.0,,,,,
669,PT01M23.00S,2020-08-22T01:09:07.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,94,95,2020-08-22T01:11:28Z,6620000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,Clear Path - Supported Call
670,PT01M23.00S,2020-08-22T01:10:25.8Z,4,REGULAR,freethrow,1of2,[],1628369,,,1610612738,94,96,2020-08-22T01:10:48Z,6630000,,,0,,J. Tatum clearpath freethrow 1of2 (15 PTS),[1628369],1610612738.0,BOS,clearpath,,,Tatum,J. Tatum,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
671,PT01M23.00S,2020-08-22T01:10:25.8Z,4,REGULAR,freethrow,2of2,[],1628369,,,1610612738,94,96,2020-08-22T01:10:48Z,6640000,,,0,,MISS J. Tatum clearpath freethrow 2of2,[1628369],1610612738.0,BOS,clearpath,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
672,PT01M23.00S,2020-08-22T01:10:25.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,94,96,2020-08-22T01:10:48Z,6650000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,671.0,,,,,,,,,,,,,,
673,PT01M05.00S,2020-08-22T01:11:10.0Z,4,REGULAR,2pt,jumpshot,['2ndchance'],202689,22.28975032851511,74.57873774509804,1610612738,94,98,2020-08-22T01:11:15Z,6660000,-123.0,157.0,1,left,K. Walker 20' jumpshot (24 PTS),[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,20.37,Made,24.0,,,,,,,,,,,,,,,,,,
674,PT00M52.10S,2020-08-22T01:11:25.7Z,4,REGULAR,3pt,jumpshot,[],1626196,88.91261498028909,2.7650122549019605,1610612755,94,98,2020-08-22T01:11:31Z,6670000,-236.0,52.0,1,right,MISS J. Richardson 24' 3PT Blocked,"[1626196, 1628369]",1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,24.3,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,,,
692,PT00M52.10S,2020-08-22T01:11:25.7Z,4,REGULAR,block,,[],1628369,,,1610612755,94,98,2020-08-22T01:16:12Z,6675000,,,0,,J. Tatum BLOCK (4 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M49.00S,2020-08-22T01:11:28.8Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,94,98,2020-08-22T01:11:31Z,6680000,,,0,,K. Walker REBOUND (Off:1 Def:7),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,674.0,8.0,7.0,1.0,,,,,,,,,,,
676,PT00M36.10S,2020-08-22T01:11:44.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612738,94,98,2020-08-22T01:11:53Z,6690000,,,0,,J. Embiid FOUL personal (5 PF) (Smart inpenalty),"[203954, 203935]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,2882.0,,5.0,0.0,Smart,203935.0,,,,,
678,PT00M36.10S,2020-08-22T01:12:17.6Z,4,REGULAR,freethrow,1of2,[],203935,,,1610612738,94,99,2020-08-22T01:12:17Z,6710000,,,0,,M. Smart freethrow 1of2 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
679,PT00M36.10S,2020-08-22T01:12:32.7Z,4,REGULAR,freethrow,2of2,[],203935,,,1610612738,94,100,2020-08-22T01:12:32Z,6720000,,,0,,M. Smart freethrow 2of2 (12 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
680,PT00M20.80S,2020-08-22T01:12:52.3Z,4,REGULAR,3pt,jumpshot,[],202699,78.79434954007884,6.441482843137254,1610612755,94,100,2020-08-22T01:12:57Z,6730000,-218.0,147.0,1,right,MISS T. Harris 27' 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
681,PT00M18.20S,2020-08-22T01:12:55.2Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,94,100,2020-08-22T01:12:55Z,6740000,,,0,,M. Smart REBOUND (Off:0 Def:7),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,680.0,7.0,7.0,0.0,,,,,,,,,,,
682,PT00M18.20S,2020-08-22T01:12:56.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612738,94,100,2020-08-22T01:13:15Z,6750000,,,0,,A. Horford FOUL personal (4 PF) (Smart inpenalty),"[201143, 203935]",1610612755.0,PHI,take,,,Horford,A. Horford,,,,,,,,,,,,,,,2004.0,,4.0,0.0,Smart,203935.0,,,,,
684,PT00M18.20S,2020-08-22T01:13:26.4Z,4,REGULAR,freethrow,1of2,[],203935,,,1610612738,94,101,2020-08-22T01:13:26Z,6770000,,,0,,M. Smart freethrow 1of2 (13 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
685,PT00M18.20S,2020-08-22T01:13:27.2Z,4,REGULAR,substitution,out,[],202683,,,1610612738,94,101,2020-08-22T01:13:30Z,6780000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M18.20S,2020-08-22T01:13:27.2Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,94,101,2020-08-22T01:13:30Z,6790000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M18.20S,2020-08-22T01:13:43.4Z,4,REGULAR,freethrow,2of2,[],203935,,,1610612738,94,102,2020-08-22T01:13:43Z,6800000,,,0,,M. Smart freethrow 2of2 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
688,PT00M10.70S,2020-08-22T01:13:57.1Z,4,REGULAR,3pt,jumpshot,[],203954,67.23061760840999,20.412071078431374,1610612755,94,102,2020-08-22T01:14:02Z,6810000,-148.0,256.0,1,right,MISS J. Embiid 30' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,30.0,Missed,,,,,,,,,,,,,,,,,,,
689,PT00M07.40S,2020-08-22T01:14:00.4Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,94,102,2020-08-22T01:14:00Z,6820000,,,0,,M. Smart REBOUND (Off:0 Def:8),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,688.0,8.0,8.0,0.0,,,,,,,,,,,
690,PT00M00.00S,2020-08-22T01:14:10.2Z,4,REGULAR,period,end,[],0,,,1610612738,94,102,2020-08-22T01:14:10Z,6830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M00.00S,2020-08-22T01:14:12.6Z,4,REGULAR,game,end,[],0,,,0,94,102,2020-08-22T01:14:12Z,6840000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
