actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
650,PT03M37.00S,2020-08-11T23:24:27.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612763,99,115,2020-08-11T23:24:32Z,6470000,,,0,,E. Kanter FOUL personal (3 PF) (Morant inpenalty),"[202683, 1629630]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Morant,1629630.0,,,
652,PT03M37.00S,2020-08-11T23:24:52.8Z,4,REGULAR,freethrow,1of2,[],1629630,,,1610612763,99,115,2020-08-11T23:24:52Z,6490000,,,0,,MISS J. Morant freethrow 1of2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
653,PT03M37.00S,2020-08-11T23:24:52.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,99,115,2020-08-11T23:24:52Z,6500000,,,0,,Team offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,,
654,PT03M37.00S,2020-08-11T23:24:53.7Z,4,REGULAR,substitution,out,[],203476,,,1610612763,99,115,2020-08-11T23:24:57Z,6510000,,,0,,substitution out Dieng,[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M37.00S,2020-08-11T23:24:53.7Z,4,REGULAR,substitution,in,[],202685,,,1610612763,99,115,2020-08-11T23:24:57Z,6520000,,,0,,substitution in Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M37.00S,2020-08-11T23:25:11.9Z,4,REGULAR,freethrow,2of2,[],1629630,,,1610612763,100,115,2020-08-11T23:25:12Z,6530000,,,0,,J. Morant freethrow 2of2 (26 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
657,PT03M25.00S,2020-08-11T23:25:24.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627759,5.469776609724048,53.255208333333336,1610612738,100,117,2020-08-11T23:25:29Z,6540000,-16.0,-1.0,1,left,J. Brown layup (7 PTS) (K. Walker 3 AST),"[1627759, 202689]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,1.69,Made,,,,,7.0,,,,K. Walker,202689.0,3.0,,,,,,,,
659,PT03M12.00S,2020-08-11T23:25:38.0Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629634,91.80354796320631,36.09834558823529,1610612763,100,117,2020-08-11T23:25:43Z,6560000,-70.0,25.0,1,right,MISS B. Clarke 8' jumpshot Blocked,"[1629634, 202683]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,7.57,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0,
660,PT03M12.00S,2020-08-11T23:25:38.0Z,4,REGULAR,block,,[],202683,,,1610612763,100,117,2020-08-11T23:25:40Z,6570000,,,0,,E. Kanter BLOCK (1 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M10.00S,2020-08-11T23:25:40.0Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,100,117,2020-08-11T23:25:43Z,6580000,,,0,,E. Kanter REBOUND (Off:4 Def:4),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,659.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
662,PT02M48.00S,2020-08-11T23:26:01.7Z,4,REGULAR,2pt,jumpshot,[],1628369,5.995400788436268,85.60814950980392,1610612738,100,117,2020-08-11T23:26:16Z,6590000,-178.0,4.0,1,left,MISS J. Tatum 18' jumpshot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,17.82,Missed,,,,,,,,,,,,,,,,,,,
663,PT02M46.00S,2020-08-11T23:26:06.9Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,100,117,2020-08-11T23:26:06Z,6600000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,662.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
664,PT02M46.00S,2020-08-11T23:26:08.8Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,100,117,2020-08-11T23:26:08Z,6610000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M46.00S,2020-08-11T23:26:10.7Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,100,117,2020-08-11T23:26:19Z,6620000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M46.00S,2020-08-11T23:26:10.7Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,100,117,2020-08-11T23:26:19Z,6630000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M40.00S,2020-08-11T23:26:33.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,5.995400788436268,52.76501225490197,1610612738,100,119,2020-08-11T23:30:21Z,6640000,-14.0,4.0,1,left,E. Kanter layup (11 PTS) (M. Smart 9 AST),"[202683, 203935]",1610612738.0,BOS,drivingreverse,,,Kanter,E. Kanter,,,,,1.67,Made,,,,,11.0,,,,M. Smart,203935.0,9.0,,,,,,,,
669,PT02M38.00S,2020-08-11T23:26:42.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,100,119,2020-08-11T23:30:10Z,6660000,,,0,,timeout full,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],1628960,,,1610612763,100,119,2020-08-11T23:28:29Z,6670000,,,0,,substitution out Allen,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],1629630,,,1610612763,100,119,2020-08-11T23:28:29Z,6680000,,,0,,substitution out Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,100,119,2020-08-11T23:28:29Z,6690000,,,0,,substitution out Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],202685,,,1610612763,100,119,2020-08-11T23:28:29Z,6700000,,,0,,substitution out Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],1628415,,,1610612763,100,119,2020-08-11T23:28:29Z,6710000,,,0,,substitution out Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],1627759,,,1610612763,100,119,2020-08-11T23:28:29Z,6720000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],202689,,,1610612763,100,119,2020-08-11T23:28:29Z,6730000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],202683,,,1610612763,100,119,2020-08-11T23:28:29Z,6740000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,out,[],203935,,,1610612763,100,119,2020-08-11T23:28:29Z,6750000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],1629741,,,1610612763,100,119,2020-08-11T23:28:29Z,6760000,,,0,,substitution in Guduric,[1629741],1610612763.0,MEM,,,,Guduric,M. Guduric,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],1629139,,,1610612763,100,119,2020-08-11T23:28:29Z,6770000,,,0,,substitution in Watanabe,[1629139],1610612763.0,MEM,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],1629723,,,1610612763,100,119,2020-08-11T23:28:29Z,6780000,,,0,,substitution in Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],1628367,,,1610612763,100,119,2020-08-11T23:28:29Z,6790000,,,0,,substitution in Jackson,[1628367],1610612763.0,MEM,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],203476,,,1610612763,100,119,2020-08-11T23:28:29Z,6800000,,,0,,substitution in Dieng,[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],1629057,,,1610612763,100,119,2020-08-11T23:28:29Z,6810000,,,0,,substitution in Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],1629750,,,1610612763,100,119,2020-08-11T23:28:29Z,6820000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],1628400,,,1610612763,100,119,2020-08-11T23:28:29Z,6830000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT02M38.00S,2020-08-11T23:27:34.6Z,4,REGULAR,substitution,in,[],1629641,,,1610612763,100,119,2020-08-11T23:28:29Z,6840000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT02M17.00S,2020-08-11T23:28:51.8Z,4,REGULAR,2pt,jumpshot,[],1629139,72.22404730617609,47.61795343137255,1610612763,100,119,2020-08-11T23:28:57Z,6850000,-12.0,209.0,1,right,MISS Y. Watanabe 21' jumpshot,[1629139],1610612763.0,MEM,turnaround,,,Watanabe,Y. Watanabe,,,,,21.44,Missed,,,,,,,,,,,,,,,,,,,
689,PT02M15.00S,2020-08-11T23:28:54.3Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,100,119,2020-08-11T23:28:54Z,6860000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,688.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
690,PT02M04.00S,2020-08-11T23:29:08.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629750,9.280551905387648,43.451286764705884,1610612738,100,119,2020-08-11T23:29:29Z,6870000,33.0,35.0,1,left,MISS J. Green layup,[1629750],1610612738.0,BOS,cutting,,,Green,J. Green,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
691,PT02M03.00S,2020-08-11T23:29:09.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,100,119,2020-08-11T23:29:29Z,6880000,,,0,,Team defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,,
692,PT02M02.00S,2020-08-11T23:29:13.4Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612763,100,119,2020-08-11T23:29:13Z,6890000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT01M48.00S,2020-08-11T23:29:30.3Z,4,REGULAR,2pt,jumpshot,[],1629723,85.49605781865965,31.686580882352942,1610612763,100,119,2020-08-11T23:30:44Z,6900000,-92.0,84.0,1,right,MISS J. Konchar 13' jumpshot,[1629723],1610612763.0,MEM,drivingfloating,,,Konchar,J. Konchar,,,,,12.79,Missed,,,,,,,,,,,,,,,,,,,
694,PT01M47.00S,2020-08-11T23:29:31.3Z,4,REGULAR,rebound,offensive,[],1629139,,,1610612763,100,119,2020-08-11T23:29:49Z,6910000,,,0,,Y. Watanabe REBOUND (Off:1 Def:0),[1629139],1610612763.0,MEM,,,,Watanabe,Y. Watanabe,,,,,,,693.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
695,PT01M47.00S,2020-08-11T23:29:33.4Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1629139,95.0,50.0,1610612763,100,119,2020-08-11T23:29:42Z,6920000,0.0,-6.0,1,right,MISS Y. Watanabe layup,[1629139],1610612763.0,MEM,tip,,,Watanabe,Y. Watanabe,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
696,PT01M47.00S,2020-08-11T23:29:33.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,100,119,2020-08-11T23:29:42Z,6930000,,,0,,Team offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,695.0,,,,,,,,,,,,,,,,,,
697,PT01M47.00S,2020-08-11T23:29:36.0Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612763,100,119,2020-08-11T23:29:36Z,6940000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT01M36.00S,2020-08-11T23:29:59.0Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1629741,92.85479632063075,95.65716911764706,1610612763,100,119,2020-08-11T23:30:04Z,6950000,228.0,15.0,1,right,MISS M. Guduric 23' 3PT,[1629741],1610612763.0,MEM,stepback,,,Guduric,M. Guduric,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
699,PT01M33.00S,2020-08-11T23:30:02.0Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,100,119,2020-08-11T23:30:04Z,6960000,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,698.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
700,PT01M26.00S,2020-08-11T23:30:09.5Z,4,REGULAR,2pt,jumpshot,[],1629057,19.136005256241788,76.29442401960785,1610612738,100,119,2020-08-11T23:30:14Z,6970000,-131.0,127.0,1,left,MISS R. Williams III 19' jumpshot,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,18.7,Missed,,,,,,,,,,,,,,,,,,,
701,PT01M24.00S,2020-08-11T23:30:11.5Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612763,100,119,2020-08-11T23:30:14Z,6980000,,,0,,Y. Watanabe REBOUND (Off:1 Def:1),[1629139],1610612763.0,MEM,,,,Watanabe,Y. Watanabe,,,,,,,700.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
702,PT01M09.00S,2020-08-11T23:30:27.9Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1629139,94.43166885676742,50.55912990196079,1610612763,102,119,2020-08-11T23:30:32Z,6990000,3.0,0.0,1,right,Y. Watanabe dunk (2 PTS) (J. Jackson 1 AST),"[1629139, 1628367]",1610612763.0,MEM,cutting,,,Watanabe,Y. Watanabe,,,,,0.6,Made,,,,,2.0,,,,J. Jackson,1628367.0,1.0,,,,,,,,
704,PT00M58.30S,2020-08-11T23:30:42.0Z,4,REGULAR,3pt,jumpshot,[],1628400,33.722076215505915,48.84344362745098,1610612738,102,119,2020-08-11T23:30:47Z,7010000,6.0,264.0,1,left,MISS S. Ojeleye 27' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
705,PT00M54.40S,2020-08-11T23:30:46.2Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,102,119,2020-08-11T23:30:46Z,7020000,,,0,,R. Williams III REBOUND (Off:3 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,704.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
706,PT00M52.10S,2020-08-11T23:30:48.5Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1628400,31.09395532194481,66.49050245098039,1610612738,102,122,2020-08-11T23:30:53Z,7030000,-82.0,240.0,1,left,S. Ojeleye 26' 3PT  (3 PTS) (R. Williams III 1 AST),"[1628400, 1629057]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,25.88,Made,,,,,3.0,,,,R. Williams III,1629057.0,1.0,,,,,,,,
708,PT00M34.40S,2020-08-11T23:31:09.4Z,4,REGULAR,3pt,jumpshot,[],1629723,71.82982917214193,76.78462009803921,1610612763,105,122,2020-08-11T23:31:13Z,7050000,134.0,212.0,1,right,J. Konchar 26' 3PT  (3 PTS) (Y. Watanabe 1 AST),"[1629723, 1629139]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.57,Made,,,,,3.0,,,,Y. Watanabe,1629139.0,1.0,,,,,,,,
710,PT00M21.50S,2020-08-11T23:31:25.0Z,4,REGULAR,turnover,lostball,[],1629057,,,1610612738,105,122,2020-08-11T23:31:30Z,7070000,,,0,,R. Williams III TURNOVER lostball (1 TOV) Stolen,"[1629057, 203476]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,1.0,Dieng,203476.0,,,,,,,,,,,
711,PT00M21.50S,2020-08-11T23:31:25.0Z,4,REGULAR,steal,,[],203476,,,1610612763,105,122,2020-08-11T23:31:27Z,7080000,,,0,,G. Dieng STEAL (3 STL),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT00M20.70S,2020-08-11T23:31:31.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612763,105,122,2020-08-11T23:31:59Z,7090000,,,0,,S. Ojeleye FOUL personal (1 PF) (Jackson inpenalty),"[1628400, 1628367]",1610612738.0,BOS,take,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Jackson,1628367.0,,,
714,PT00M20.70S,2020-08-11T23:31:52.5Z,4,REGULAR,freethrow,1of2,['fromturnover'],1628367,,,1610612763,106,122,2020-08-11T23:31:52Z,7110000,,,0,,J. Jackson freethrow 1of2 (1 PTS),[1628367],1610612763.0,MEM,,,,Jackson,J. Jackson,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
715,PT00M20.70S,2020-08-11T23:32:05.9Z,4,REGULAR,freethrow,2of2,['fromturnover'],1628367,,,1610612763,107,122,2020-08-11T23:32:05Z,7120000,,,0,,J. Jackson freethrow 2of2 (2 PTS),[1628367],1610612763.0,MEM,,,,Jackson,J. Jackson,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
716,PT00M00.00S,2020-08-11T23:32:32.6Z,4,REGULAR,period,end,[],0,,,1610612738,107,122,2020-08-11T23:32:32Z,7130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M00.00S,2020-08-11T23:32:36.5Z,4,REGULAR,game,end,[],0,,,0,107,122,2020-08-11T23:32:36Z,7140000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
