actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
370,PT11M27.00S,2020-01-21T02:00:56.4Z,3,REGULAR,foul,personal,[],1627759,,,1610612747,69,55,2020-01-21T02:01:15Z,3600000,,,0,,J. Brown FOUL personal (2 PF),"[1627759, 202340]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,1146.0,2.0,0.0,Bradley,202340.0,,,,,,
372,PT11M16.00S,2020-01-21T02:01:21.7Z,3,REGULAR,turnover,lostball,[],203076,,,1610612747,69,55,2020-01-21T02:01:25Z,3620000,,,0,,A. Davis TURNOVER lostball (1 TOV) Stolen,"[203076, 1627759]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0,
373,PT11M16.00S,2020-01-21T02:01:21.7Z,3,REGULAR,steal,,[],1627759,,,1610612738,69,55,2020-01-21T02:01:23Z,3630000,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M10.00S,2020-01-21T02:01:27.4Z,3,REGULAR,3pt,jumpshot,"['fromturnover', 'fastbreak']",202689,29.6484888304862,74.57873774509804,1610612738,72,55,2020-01-21T02:01:32Z,3640000,-123.0,226.0,1,left,K. Walker 26' 3PT  (14 PTS) (J. Brown 3 AST),"[202689, 1627759]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.23,Made,14.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
376,PT10M47.00S,2020-01-21T02:01:50.4Z,3,REGULAR,2pt,hook,[],201580,92.85479632063075,69.43167892156863,1610612747,72,57,2020-01-21T02:01:54Z,3660000,97.0,15.0,1,right,J. McGee 10' hook (9 PTS),[201580],1610612747.0,LAL,driving,,,McGee,J. McGee,,,,,9.93,Made,9.0,,,,,,,,,,,,,,,,,,
377,PT10M27.00S,2020-01-21T02:02:10.2Z,3,REGULAR,3pt,jumpshot,[],1628464,32.013797634691194,29.235600490196077,1610612738,75,57,2020-01-21T02:02:15Z,3670000,104.0,248.0,1,left,D. Theis 27' 3PT  (5 PTS) (J. Brown 4 AST),"[1628464, 1627759]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,27.43,Made,5.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,,
379,PT10M10.00S,2020-01-21T02:02:28.1Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],201580,90.75229960578186,45.41207107843137,1610612747,75,59,2020-01-21T02:02:32Z,3690000,-23.0,34.0,1,right,J. McGee dunk (11 PTS) (L. James 9 AST),"[201580, 2544]",1610612747.0,LAL,alleyoop,,,McGee,J. McGee,,,,,4.6,Made,11.0,L. James,2544.0,9.0,,,,,,,,,,,,,,,
381,PT09M57.00S,2020-01-21T02:02:40.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,7.178055190538765,44.921875,1610612738,77,59,2020-01-21T02:02:43Z,3710000,25.0,15.0,1,left,K. Walker layup (16 PTS),[202689],1610612738.0,BOS,drivingfingerroll,,,Walker,K. Walker,,,,,3.26,Made,16.0,,,,,,,,,,,,,,,,,,
382,PT09M46.00S,2020-01-21T02:02:51.1Z,3,REGULAR,2pt,jumpshot,[],203076,92.37844940867281,23.621323529411764,1610612747,77,61,2020-01-21T02:02:59Z,3720000,-132.0,19.0,1,right,A. Davis 13' jumpshot (6 PTS) (L. James 10 AST),"[203076, 2544]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,13.42,Made,6.0,L. James,2544.0,10.0,,,,,,,,,,,,,,,
384,PT09M32.00S,2020-01-21T02:03:05.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,9.017739816031538,41.490502450980394,1610612738,79,61,2020-01-21T02:03:09Z,3740000,43.0,32.0,1,left,K. Walker 6' layup (18 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,5.69,Made,18.0,,,,,,,,,,,,,,,,,,
385,PT09M15.00S,2020-01-21T02:03:22.7Z,3,REGULAR,3pt,jumpshot,[],201980,91.5407358738502,3.990502450980392,1610612747,79,61,2020-01-21T02:03:34Z,3750000,-230.0,27.0,1,right,MISS D. Green 23' 3PT,[201980],1610612747.0,LAL,,,,Green,D. Green,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,,
386,PT09M14.00S,2020-01-21T02:03:23.7Z,3,REGULAR,rebound,offensive,[],201580,,,1610612747,79,61,2020-01-21T02:03:34Z,3760000,,,0,,J. McGee REBOUND (Off:1 Def:3),[201580],1610612747.0,LAL,,,,McGee,J. McGee,,,,,,,,,,,385.0,4.0,3.0,1.0,,,,,,,,,,,
387,PT09M09.00S,2020-01-21T02:03:28.5Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202340,92.72339027595268,50.06893382352941,1610612747,79,61,2020-01-21T02:03:41Z,3770000,0.0,16.0,1,right,MISS A. Bradley layup Blocked,"[202340, 1628464]",1610612747.0,LAL,driving,,,Bradley,A. Bradley,,,,,2.14,Missed,,,,,,,,,,,,,,Theis,1628464.0,,,,
388,PT09M09.00S,2020-01-21T02:03:28.5Z,3,REGULAR,block,,[],1628464,,,1610612747,79,61,2020-01-21T02:03:30Z,3780000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M08.00S,2020-01-21T02:03:29.5Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,79,61,2020-01-21T02:03:41Z,3790000,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,387.0,2.0,1.0,1.0,,,,,,,,,,,
390,PT09M05.00S,2020-01-21T02:03:37.7Z,3,REGULAR,foul,offensive,[],1627759,,,1610612738,79,61,2020-01-21T02:03:53Z,3800000,,,0,,J. Brown FOUL offensive (3 PF),"[1627759, 2544]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,,,,,,,,,,,204059.0,3.0,0.0,James,2544.0,,,,,,
392,PT09M05.00S,2020-01-21T02:03:37.7Z,3,REGULAR,turnover,offensivefoul,[],1627759,,,1610612738,79,61,2020-01-21T02:03:37Z,3820000,,,0,,J. Brown TURNOVER offensivefoul (1 TOV),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,204059.0,,,,,,,1.0,,,
393,PT09M05.00S,2020-01-21T02:03:52.0Z,3,REGULAR,substitution,out,[],201580,,,1610612747,79,61,2020-01-21T02:03:56Z,3830000,,,0,,substitution out McGee,[201580],1610612747.0,LAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT09M05.00S,2020-01-21T02:03:52.0Z,3,REGULAR,substitution,in,[],1627936,,,1610612747,79,61,2020-01-21T02:03:56Z,3840000,,,0,,substitution in Caruso,[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M57.00S,2020-01-21T02:04:03.5Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",202340,87.46714848883047,39.03952205882353,1610612747,79,63,2020-01-21T02:04:11Z,3850000,-55.0,65.0,1,right,A. Bradley 9' jumpshot (8 PTS) (L. James 11 AST),"[202340, 2544]",1610612747.0,LAL,turnaroundbank,,,Bradley,A. Bradley,,,,,8.95,Made,8.0,L. James,2544.0,11.0,,,,,,,,,,,,,,,
397,PT08M36.00S,2020-01-21T02:04:23.0Z,3,REGULAR,3pt,jumpshot,[],202689,31.225361366622867,71.6375612745098,1610612738,79,63,2020-01-21T02:04:30Z,3870000,-108.0,241.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,,
398,PT08M35.00S,2020-01-21T02:04:24.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,79,63,2020-01-21T02:04:34Z,3880000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,397.0,,,,,,,,,,,,,,
399,PT08M35.00S,2020-01-21T02:04:30.9Z,3,REGULAR,foul,personal,[],201980,,,1610612738,79,63,2020-01-21T02:04:47Z,3890000,,,0,,D. Green FOUL personal (2 PF),"[201980, 1628464]",1610612747.0,LAL,looseball,,,Green,D. Green,,,,,,,,,,,,,,,1146.0,2.0,0.0,Theis,1628464.0,,,,,,
401,PT08M29.00S,2020-01-21T02:04:52.5Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', '2ndchance']",1627759,6.1268068331143235,47.127757352941174,1610612738,81,63,2020-01-21T02:04:56Z,3910000,14.0,5.0,1,left,J. Brown dunk (11 PTS) (D. Theis 2 AST),"[1627759, 1628464]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.79,Made,11.0,D. Theis,1628464.0,2.0,,,,,,,,,,,,,,,
403,PT08M29.00S,2020-01-21T02:05:07.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,81,63,2020-01-21T02:05:07Z,3930000,,,0,,timeout full,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M29.00S,2020-01-21T02:05:25.2Z,3,REGULAR,foul,technical,['1freethrow'],1627759,,,1610612747,81,63,2020-01-21T03:04:41Z,3940000,,,0,,J. Brown FOUL technical (1 Tech),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,204059.0,3.0,1.0,,,,,,,,
405,PT08M29.00S,2020-01-21T02:08:39.6Z,3,REGULAR,freethrow,1of1,[],203076,,,1610612747,81,64,2020-01-21T02:08:39Z,3950000,,,0,,A. Davis technical freethrow 1of1 (7 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
406,PT08M16.00S,2020-01-21T02:09:08.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],2544,93.24901445466492,58.892463235294116,1610612747,81,66,2020-01-21T02:09:12Z,3960000,44.0,11.0,1,right,L. James layup (15 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,4.75,Made,15.0,,,,,,,,,,,,,,,,,,
407,PT07M59.00S,2020-01-21T02:09:23.8Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,6.915243101182654,47.372855392156865,1610612738,83,66,2020-01-21T02:09:26Z,3970000,13.0,13.0,1,left,J. Tatum layup (17 PTS) (K. Walker 4 AST),"[1628369, 202689]",1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,2.23,Made,17.0,K. Walker,202689.0,4.0,,,,,,,,,,,,,,,
409,PT07M47.00S,2020-01-21T02:09:36.4Z,3,REGULAR,turnover,badpass,[],2544,,,1610612747,83,66,2020-01-21T02:09:40Z,3990000,,,0,,L. James TURNOVER badpass (4 TOV) Stolen,"[2544, 1628464]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,4.0,Theis,1628464.0,
410,PT07M47.00S,2020-01-21T02:09:36.4Z,3,REGULAR,steal,,[],1628464,,,1610612738,83,66,2020-01-21T02:09:38Z,4000000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M43.00S,2020-01-21T02:09:40.3Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,7.178055190538765,45.90226715686275,1610612738,85,66,2020-01-21T02:09:52Z,4010000,20.0,15.0,1,left,J. Brown layup (13 PTS) (K. Walker 5 AST),"[1627759, 202689]",1610612738.0,BOS,runningfingerroll,,,Brown,J. Brown,,,,,2.9,Made,13.0,K. Walker,202689.0,5.0,,,,,,,,,,,,,,,
413,PT07M18.00S,2020-01-21T02:10:04.5Z,3,REGULAR,3pt,jumpshot,[],1627936,69.33311432325887,23.84344362745098,1610612747,85,66,2020-01-21T02:10:08Z,4030000,-131.0,236.0,1,right,MISS A. Caruso 27' 3PT,[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,,
414,PT07M17.00S,2020-01-21T02:10:05.5Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,85,66,2020-01-21T02:10:08Z,4040000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,413.0,4.0,3.0,1.0,,,,,,,,,,,
415,PT07M11.00S,2020-01-21T02:10:12.9Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1628369,16.770696452036795,96.39246323529412,1610612738,88,66,2020-01-21T02:10:19Z,4050000,-232.0,105.0,1,left,J. Tatum 26' 3PT  (20 PTS) (G. Hayward 3 AST),"[1628369, 202330]",1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,25.7,Made,20.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,,
417,PT07M09.00S,2020-01-21T02:10:22.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,88,66,2020-01-21T02:10:22Z,4070000,,,0,,timeout full,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M09.00S,2020-01-21T02:13:18.1Z,3,REGULAR,substitution,out,[],202340,,,1610612747,88,66,2020-01-21T02:13:32Z,4080000,,,0,,substitution out Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M09.00S,2020-01-21T02:13:18.1Z,3,REGULAR,substitution,out,[],201980,,,1610612747,88,66,2020-01-21T02:13:32Z,4090000,,,0,,substitution out Green,[201980],1610612747.0,LAL,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M09.00S,2020-01-21T02:13:18.1Z,3,REGULAR,substitution,in,[],203484,,,1610612747,88,66,2020-01-21T02:13:32Z,4100000,,,0,,substitution in Caldwell-Pope,[203484],1610612747.0,LAL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M09.00S,2020-01-21T02:13:18.1Z,3,REGULAR,substitution,in,[],203584,,,1610612747,88,66,2020-01-21T02:13:32Z,4110000,,,0,,substitution in Daniels,[203584],1610612747.0,LAL,,,,Daniels,T. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M03.00S,2020-01-21T02:13:52.4Z,3,REGULAR,foul,personal,[],1628369,,,1610612747,88,66,2020-01-21T02:14:21Z,4120000,,,0,,J. Tatum FOUL personal (3 PF),"[1628369, 2544]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1146.0,3.0,0.0,James,2544.0,,,,,,
424,PT06M53.00S,2020-01-21T02:14:19.5Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],203076,93.64323258869908,51.294424019607845,1610612747,88,68,2020-01-21T02:14:25Z,4140000,6.0,7.0,1,right,A. Davis dunk (9 PTS) (L. James 12 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,1.44,Made,9.0,L. James,2544.0,12.0,,,,,,,,,,,,,,,
426,PT06M36.00S,2020-01-21T02:14:38.7Z,3,REGULAR,foul,personal,[],203076,,,1610612738,88,68,2020-01-21T02:14:51Z,4160000,,,0,,A. Davis FOUL personal (3 PF),"[203076, 1628369]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,1146.0,3.0,0.0,Tatum,1628369.0,,,,,,
428,PT06M29.00S,2020-01-21T02:15:06.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,6.652431011826544,45.90226715686275,1610612738,90,68,2020-01-21T02:15:10Z,4180000,20.0,10.0,1,left,G. Hayward layup (11 PTS) (D. Theis 3 AST),"[202330, 1628464]",1610612738.0,BOS,drivingfingerroll,,,Hayward,G. Hayward,,,,,2.57,Made,11.0,D. Theis,1628464.0,3.0,,,,,,,,,,,,,,,
429,PT06M24.00S,2020-01-21T02:15:14.7Z,3,REGULAR,foul,personal,[],1627759,,,1610612747,90,68,2020-01-21T02:15:23Z,4190000,,,0,,J. Brown FOUL personal (4 PF),"[1627759, 1627936]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,204058.0,4.0,1.0,Caruso,1627936.0,,,,,,
432,PT06M18.00S,2020-01-21T02:15:40.2Z,3,REGULAR,turnover,badpass,[],203076,,,1610612747,90,68,2020-01-21T02:15:43Z,4210000,,,0,,A. Davis TURNOVER badpass (2 TOV) Stolen,"[203076, 202689]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,2.0,Walker,202689.0,
433,PT06M18.00S,2020-01-21T02:15:40.2Z,3,REGULAR,steal,,[],202689,,,1610612738,90,68,2020-01-21T02:15:41Z,4220000,,,0,,K. Walker STEAL (1 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M05.00S,2020-01-21T02:15:53.0Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1628369,21.369908015768726,90.75520833333334,1610612738,93,68,2020-01-21T02:19:08Z,4230000,-204.0,148.0,1,left,J. Tatum 26' 3PT  (23 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,25.54,Made,23.0,,,,,,,,,,,,,,,,,,
435,PT05M49.00S,2020-01-21T02:16:08.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203076,86.94152431011827,46.14736519607843,1610612747,93,68,2020-01-21T02:19:16Z,4240000,-19.0,70.0,1,right,MISS A. Davis 8' layup,[203076],1610612747.0,LAL,alleyoop,,,Davis,A. Davis,,,,,7.81,Missed,,,,,,,,,,,,,,,,,,,
436,PT05M48.00S,2020-01-21T02:16:09.9Z,3,REGULAR,rebound,offensive,[],2544,,,1610612747,93,68,2020-01-21T02:16:51Z,4250000,,,0,,L. James REBOUND (Off:2 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,435.0,5.0,3.0,2.0,,,,,,,,,,,
437,PT05M45.00S,2020-01-21T02:16:12.5Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",2544,93.9060446780552,51.294424019607845,1610612747,93,68,2020-01-21T02:16:25Z,4260000,6.0,5.0,1,right,MISS L. James layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,1.22,Missed,,,,,,,,,,,,,,,,,,,
438,PT05M44.00S,2020-01-21T02:16:13.5Z,3,REGULAR,rebound,offensive,[],2544,,,1610612747,93,68,2020-01-21T02:19:32Z,4270000,,,0,,L. James REBOUND (Off:3 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,437.0,6.0,3.0,3.0,,,,,,,,,,,
470,PT05M44.00S,2020-01-21T02:16:19.3Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",2544,93.24901445466492,49.333639705882355,1610612747,93,68,2020-01-21T02:19:48Z,4275000,-3.0,11.0,1,right,MISS L. James layup,[2544],1610612747.0,LAL,tip,,,James,L. James,,,,,1.68,Missed,,,,,,,,,,,,,,,,,,,
471,PT05M44.00S,2020-01-21T02:16:19.3Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,93,68,2020-01-21T02:19:48Z,4277500,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,470.0,3.0,2.0,1.0,,,,,,,,,,,
439,PT05M32.00S,2020-01-21T02:16:26.2Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],202689,12.040078843626807,44.921875,1610612738,95,68,2020-01-21T02:16:31Z,4280000,25.0,61.0,1,left,K. Walker 7' jumpshot (20 PTS) (J. Tatum 1 AST),"[202689, 1628369]",1610612738.0,BOS,drivingfloating,,,Walker,K. Walker,,,,,7.09,Made,20.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,,
441,PT05M17.00S,2020-01-21T02:16:40.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],2544,92.72339027595268,54.48069852941176,1610612747,95,68,2020-01-21T02:16:44Z,4300000,22.0,16.0,1,right,MISS L. James layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
442,PT05M16.00S,2020-01-21T02:16:41.2Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,95,68,2020-01-21T02:16:44Z,4310000,,,0,,K. Walker REBOUND (Off:1 Def:3),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,441.0,4.0,3.0,1.0,,,,,,,,,,,
443,PT05M13.00S,2020-01-21T02:16:44.9Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1627759,26.49474375821288,84.3826593137255,1610612738,95,68,2020-01-21T02:16:54Z,4320000,-172.0,197.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
444,PT05M11.00S,2020-01-21T02:16:46.9Z,3,REGULAR,rebound,defensive,[],203484,,,1610612747,95,68,2020-01-21T02:18:22Z,4330000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612747.0,LAL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,443.0,1.0,1.0,0.0,,,,,,,,,,,
445,PT04M54.00S,2020-01-21T02:17:06.7Z,3,REGULAR,foul,personal,[],1628464,,,1610612747,95,68,2020-01-21T02:17:13Z,4340000,,,0,,D. Theis FOUL personal (4 PF),"[1628464, 203076]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,204058.0,4.0,0.0,Davis,203076.0,,,,,,
447,PT04M54.00S,2020-01-21T02:17:16.5Z,3,REGULAR,substitution,out,[],1628369,,,1610612747,95,68,2020-01-21T02:17:42Z,4360000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M54.00S,2020-01-21T02:17:16.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612747,95,68,2020-01-21T02:17:42Z,4370000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M54.00S,2020-01-21T02:17:16.5Z,3,REGULAR,substitution,out,[],1628464,,,1610612747,95,68,2020-01-21T02:17:42Z,4380000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M54.00S,2020-01-21T02:17:16.5Z,3,REGULAR,substitution,out,[],203076,,,1610612747,95,68,2020-01-21T02:17:42Z,4390000,,,0,,substitution out Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M54.00S,2020-01-21T02:17:16.5Z,3,REGULAR,substitution,in,[],203935,,,1610612747,95,68,2020-01-21T02:17:42Z,4400000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M54.00S,2020-01-21T02:17:16.5Z,3,REGULAR,substitution,in,[],202683,,,1610612747,95,68,2020-01-21T02:17:42Z,4410000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M54.00S,2020-01-21T02:17:16.5Z,3,REGULAR,substitution,in,[],1628400,,,1610612747,95,68,2020-01-21T02:17:42Z,4420000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M54.00S,2020-01-21T02:17:16.5Z,3,REGULAR,substitution,in,[],2730,,,1610612747,95,68,2020-01-21T02:17:42Z,4430000,,,0,,substitution in Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M50.00S,2020-01-21T02:17:45.9Z,3,REGULAR,2pt,jumpshot,[],203584,79.05716162943496,70.41207107843137,1610612747,95,68,2020-01-21T02:17:50Z,4440000,102.0,144.0,1,right,MISS T. Daniels 18' jumpshot,[203584],1610612747.0,LAL,,,,Daniels,T. Daniels,,,,,18.14,Missed,,,,,,,,,,,,,,,,,,,
456,PT04M46.00S,2020-01-21T02:17:49.9Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,95,68,2020-01-21T02:17:50Z,4450000,,,0,,E. Kanter REBOUND (Off:6 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,455.0,9.0,3.0,6.0,,,,,,,,,,,
457,PT04M38.00S,2020-01-21T02:17:59.9Z,3,REGULAR,foul,personal,[],2730,,,1610612738,95,68,2020-01-21T02:18:11Z,4460000,,,0,,D. Howard FOUL personal (2 PF),"[2730, 202689]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,1146.0,2.0,0.0,Walker,202689.0,,,,,,
459,PT04M31.00S,2020-01-21T02:18:35.5Z,3,REGULAR,foul,personal,[],2730,,,1610612738,95,68,2020-01-21T02:18:42Z,4480000,,,0,,D. Howard FOUL personal (3 PF),"[2730, 202683]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,204059.0,3.0,0.0,Kanter,202683.0,,,,,,
461,PT04M26.00S,2020-01-21T02:18:59.3Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,18.347568988173457,43.69638480392157,1610612738,97,68,2020-01-21T02:19:05Z,4500000,32.0,120.0,1,left,M. Smart 13' jumpshot (7 PTS) (G. Hayward 4 AST),"[203935, 202330]",1610612738.0,BOS,floating,,,Smart,M. Smart,,,,,12.94,Made,7.0,G. Hayward,202330.0,4.0,,,,,,,,,,,,,,,
463,PT04M02.00S,2020-01-21T02:19:22.6Z,3,REGULAR,3pt,jumpshot,[],203584,90.62089356110381,3.990502450980392,1610612747,97,71,2020-01-21T02:19:53Z,4520000,-230.0,36.0,1,right,T. Daniels 23' 3PT  (3 PTS) (L. James 13 AST),"[203584, 2544]",1610612747.0,LAL,,,,Daniels,T. Daniels,,,,,23.37,Made,3.0,L. James,2544.0,13.0,,,,,,,,,,,,,,,
465,PT03M50.00S,2020-01-21T02:19:34.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,9.017739816031538,52.27481617647059,1610612738,97,71,2020-01-21T02:19:58Z,4540000,-11.0,32.0,1,left,MISS G. Hayward layup Blocked,"[202330, 203484]",1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,3.95,Missed,,,,,,,,,,,,,,Caldwell-Pope,203484.0,,,,
