actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
456,PT02M22.00S,2021-05-23T02:00:12.6Z,3,REGULAR,3pt,Jump Shot,[],203953,5.732588699080158,3.7454044117647056,1610612738,74,67,2021-05-23T02:00:16Z,4500000,231.0,1.0,1,left,MISS J. Parker 3PT,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,23.13,Missed,,,,,,,,,,,,,,,,
457,PT02M20.00S,2021-05-23T02:00:14.6Z,3,REGULAR,rebound,defensive,[],201145,,,1610612751,74,67,2021-05-23T02:00:16Z,4510000,,,0,,J. Green REBOUND (Off:1 Def:3),[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,,,456.0,4.0,3.0,1.0,,,,,,,,,,,,
458,PT02M02.00S,2021-05-23T02:00:33.0Z,3,REGULAR,2pt,Jump Shot,[],201142,74.45795006570303,39.5297181372549,1610612751,76,67,2021-05-23T02:00:36Z,4520000,-52.0,188.0,1,right,K. Durant 19' pullup Jump Shot (29 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,19.48,Made,,,,,,29.0,,,,,,,,,,
459,PT01M50.00S,2021-05-23T02:00:45.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.988830486202366,53.01011029411765,1610612738,76,69,2021-05-23T02:00:49Z,4530000,-15.0,51.0,1,left,M. Smart driving floating Jump Shot (17 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,,,,5.3,Made,,,,,,17.0,,,,,,,,,,
460,PT01M31.00S,2021-05-23T02:01:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.49605781865965,35.853247549019606,1610612751,76,69,2021-05-23T02:01:10Z,4540000,-71.0,84.0,1,right,MISS K. Durant 10' pullup Shot - blocked,"[201142, 203953]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,10.96,Missed,,,,,,,,,,,,,,Parker,203953.0,
461,PT01M31.00S,2021-05-23T02:01:03.9Z,3,REGULAR,block,,[],203953,,,1610612751,76,69,2021-05-23T02:01:06Z,4550000,,,0,,J. Parker BLOCK (1 BLK),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M28.00S,2021-05-23T02:01:06.9Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,76,69,2021-05-23T02:01:10Z,4560000,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,460.0,4.0,3.0,1.0,,,,,,,,,,,,
463,PT01M27.00S,2021-05-23T02:01:07.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203953,4.812746386333772,49.08854166666667,1610612738,76,71,2021-05-23T02:01:15Z,4570000,5.0,-7.0,1,left,J. Parker running DUNK (7 PTS) (M. Smart 2 AST),"[203953, 203935]",1610612738.0,BOS,running,,,Parker,J. Parker,,,,,,,,0.86,Made,,,,,,7.0,M. Smart,203935.0,2.0,,,,,,,
465,PT01M10.00S,2021-05-23T02:01:24.9Z,3,REGULAR,3pt,Jump Shot,[],201145,91.27792378449409,3.5003063725490198,1610612751,76,71,2021-05-23T02:01:29Z,4590000,-232.0,29.0,1,right,MISS J. Green 3PT,[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,23.44,Missed,,,,,,,,,,,,,,,,
466,PT01M06.00S,2021-05-23T02:01:28.9Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612738,76,71,2021-05-23T02:01:29Z,4600000,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,465.0,3.0,3.0,0.0,,,,,,,,,,,,
467,PT00M48.60S,2021-05-23T02:01:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,5.863994743758213,47.127757352941174,1610612738,76,71,2021-05-23T02:01:52Z,4610000,14.0,3.0,1,left,MISS R. Williams III reverse Layup - blocked,"[1629057, 1629013]",1610612738.0,BOS,reverse,,,Williams III,R. Williams III,,,,,,,,1.46,Missed,,,,,,,,,,,,,,Shamet,1629013.0,
468,PT00M48.60S,2021-05-23T02:01:46.4Z,3,REGULAR,block,,[],1629013,,,1610612738,76,71,2021-05-23T02:01:49Z,4620000,,,0,,L. Shamet BLOCK (1 BLK),[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M48.10S,2021-05-23T02:01:46.9Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,76,71,2021-05-23T02:01:52Z,4630000,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,467.0,5.0,3.0,2.0,,,,,,,,,,,,
470,PT00M48.10S,2021-05-23T02:01:51.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612738,76,73,2021-05-23T02:02:59Z,4640000,0.0,0.0,1,left,R. Williams III putback Layup (6 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,,,,0.0,Made,,,,,,6.0,,,,,,,,,,
471,PT00M26.70S,2021-05-23T02:02:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.64323258869908,47.86305147058824,1610612751,78,73,2021-05-23T02:02:18Z,4650000,-11.0,7.0,1,right,J. Harden driving Layup (16 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,,,,1.3,Made,,,,,,16.0,,,,,,,,,,
472,PT00M05.90S,2021-05-23T02:02:36.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,30.17411300919842,69.18658088235294,1610612738,78,73,2021-05-23T02:03:43Z,4660000,-96.0,231.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,25.02,Missed,,,,,,,,,,,,,,,,
473,PT00M02.10S,2021-05-23T02:02:40.3Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,78,73,2021-05-23T02:02:45Z,4670000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,472.0,6.0,3.0,3.0,,,,,,,,,,,,
474,PT00M01.40S,2021-05-23T02:02:41.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629057,8.09789750328515,37.8140318627451,1610612738,78,73,2021-05-23T02:02:52Z,4680000,61.0,24.0,1,left,MISS R. Williams III 6' turnaround Shot - blocked,"[1629057, 201145]",1610612738.0,BOS,turnaround,,,Williams III,R. Williams III,,,,,,,,6.53,Missed,,,,,,,,,,,,,,Green,201145.0,
475,PT00M01.40S,2021-05-23T02:02:41.0Z,3,REGULAR,block,,[],201145,,,1610612738,78,73,2021-05-23T02:02:43Z,4690000,,,0,,J. Green BLOCK (1 BLK),[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M01.40S,2021-05-23T02:02:41.0Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,78,73,2021-05-23T02:03:09Z,4700000,,,0,,R. Williams III REBOUND (Off:4 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,474.0,7.0,3.0,4.0,,,,,,,,,,,,
478,PT00M01.40S,2021-05-23T02:02:45.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629057,8.015768725361367,27.54289215686275,1610612738,78,73,2021-05-23T02:03:42Z,4705000,112.0,23.0,1,left,MISS R. Williams III 11' fadeaway Shot,[1629057],1610612738.0,BOS,fadeaway,,,Williams III,R. Williams III,,,,,,,,11.46,Missed,,,,,,,,,,,,,,,,
479,PT00M00.10S,2021-05-23T02:02:46.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,78,73,2021-05-23T02:03:55Z,4707500,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,478.0,,,,,,,,,,,,,,,
477,PT00M00.00S,2021-05-23T02:02:49.0Z,3,REGULAR,period,end,[],0,,,1610612738,78,73,2021-05-23T02:03:09Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-05-23T02:03:53.3Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612738,78,73,2021-05-23T02:06:01Z,4720000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-05-23T02:03:53.3Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612738,78,73,2021-05-23T02:06:01Z,4730000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-05-23T02:03:53.3Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,78,73,2021-05-23T02:06:01Z,4740000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-05-23T02:03:53.3Z,4,REGULAR,substitution,in,['startperiod'],203925,,,1610612738,78,73,2021-05-23T02:06:01Z,4750000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-05-23T02:03:53.3Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612738,78,73,2021-05-23T02:06:01Z,4760000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-05-23T02:03:53.3Z,4,REGULAR,substitution,in,['startperiod'],202689,,,1610612738,78,73,2021-05-23T02:06:01Z,4770000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-05-23T02:06:24.3Z,4,REGULAR,period,start,[],0,,,1610612751,78,73,2021-05-23T02:06:24Z,4780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M43.00S,2021-05-23T02:06:41.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203925,93.9060446780552,49.82383578431372,1610612751,78,73,2021-05-23T02:06:50Z,4790000,-1.0,5.0,1,right,MISS J. Harris driving Layup - blocked,"[203925, 1629057]",1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,,,,0.49,Missed,,,,,,,,,,,,,,Williams III,1629057.0,
488,PT11M43.00S,2021-05-23T02:06:41.6Z,4,REGULAR,block,,[],1629057,,,1610612751,78,73,2021-05-23T02:06:46Z,4800000,,,0,,R. Williams III BLOCK (5 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M43.00S,2021-05-23T02:06:41.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,78,73,2021-05-23T02:06:50Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,
490,PT11M43.00S,2021-05-23T02:06:47.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,78,73,2021-05-23T02:06:47Z,4820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M41.00S,2021-05-23T02:07:00.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203925,92.19776609724047,4.235600490196079,1610612751,78,73,2021-05-23T02:07:05Z,4830000,-229.0,21.0,1,right,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,22.97,Missed,,,,,,,,,,,,,,,,
492,PT11M38.00S,2021-05-23T02:07:03.0Z,4,REGULAR,rebound,offensive,[],1629013,,,1610612751,78,73,2021-05-23T02:07:05Z,4840000,,,0,,L. Shamet REBOUND (Off:2 Def:0),[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,491.0,2.0,0.0,2.0,,,,,,,,,,,,
493,PT11M37.00S,2021-05-23T02:07:07.6Z,4,REGULAR,turnover,backcourt,[],1629013,,,1610612751,78,73,2021-05-23T02:07:29Z,4850000,,,0,,L. Shamet backcourt TURNOVER (1 TO),[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,1.0,,,,,,,,,,,,,,,,,,,,
494,PT11M17.00S,2021-05-23T02:07:40.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,29.122864651773984,28.500306372549016,1610612738,78,73,2021-05-23T02:07:47Z,4860000,107.0,221.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,24.6,Missed,,,,,,,,,,,,,,,,
495,PT11M10.00S,2021-05-23T02:07:47.2Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612751,78,73,2021-05-23T02:07:47Z,4870000,,,0,,L. Shamet REBOUND (Off:2 Def:1),[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,494.0,3.0,1.0,2.0,,,,,,,,,,,,
496,PT10M55.00S,2021-05-23T02:08:01.8Z,4,REGULAR,3pt,Jump Shot,[],201935,79.188567674113,8.15716911764706,1610612751,78,73,2021-05-23T02:08:11Z,4880000,-209.0,143.0,1,right,MISS J. Harden 25' step back 3PT - blocked,"[201935, 1629057]",1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,25.35,Missed,,,,,,,,,,,,,,Williams III,1629057.0,
497,PT10M55.00S,2021-05-23T02:08:01.8Z,4,REGULAR,block,,[],1629057,,,1610612751,78,73,2021-05-23T02:08:05Z,4890000,,,0,,R. Williams III BLOCK (6 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M50.00S,2021-05-23T02:08:06.8Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,78,73,2021-05-23T02:08:11Z,4900000,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,496.0,2.0,1.0,1.0,,,,,,,,,,,,
499,PT10M50.00S,2021-05-23T02:08:06.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629651,90.14454664914587,44.82230392156863,1610612751,78,73,2021-05-23T02:08:18Z,4910000,-26.0,40.0,1,right,MISS N. Claxton Jump Shot,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,4.77,Missed,,,,,,,,,,,,,,,,
500,PT10M47.00S,2021-05-23T02:08:09.7Z,4,REGULAR,rebound,defensive,[],203953,,,1610612738,78,73,2021-05-23T02:08:09Z,4920000,,,0,,J. Parker REBOUND (Off:0 Def:3),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,499.0,3.0,3.0,0.0,,,,,,,,,,,,
501,PT10M39.00S,2021-05-23T02:08:18.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.863994743758213,48.10814950980392,1610612738,78,75,2021-05-23T02:08:27Z,4930000,9.0,3.0,1,left,R. Williams III alley-oop DUNK (8 PTS) (J. Tatum 5 AST),"[1629057, 1628369]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,,,,0.98,Made,,,,,,8.0,J. Tatum,1628369.0,5.0,,,,,,,
503,PT10M10.00S,2021-05-23T02:08:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203925,94.56307490144546,48.353247549019606,1610612751,78,75,2021-05-23T02:08:51Z,4950000,-8.0,-1.0,1,right,MISS J. Harris driving Layup,[203925],1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,,,,0.83,Missed,,,,,,,,,,,,,,,,
504,PT10M06.00S,2021-05-23T02:08:50.4Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,78,75,2021-05-23T02:08:50Z,4960000,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,503.0,3.0,1.0,2.0,,,,,,,,,,,,
505,PT10M06.00S,2021-05-23T02:08:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,80,75,2021-05-23T02:08:50Z,4970000,0.0,0.0,1,right,N. Claxton tip Layup (6 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,,,,0.0,Made,,,,,,6.0,,,,,,,,,,
506,PT09M47.00S,2021-05-23T02:09:13.8Z,4,REGULAR,foul,personal,['2freethrow'],203925,,,1610612738,80,75,2021-05-23T02:09:23Z,4980000,,,0,,J. Harris shooting personal FOUL (3 PF) (Tatum 2 FT),"[203925, 1628369]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,,,,,,,,,,1198.0,,,,,3.0,0.0,Tatum,1628369.0,,,
508,PT09M47.00S,2021-05-23T02:09:39.8Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,80,75,2021-05-23T02:10:21Z,5000000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Missed,,,,,,,,,,,,,,,,
509,PT09M47.00S,2021-05-23T02:09:39.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,80,75,2021-05-23T02:10:21Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,
510,PT09M47.00S,2021-05-23T02:09:41.5Z,4,REGULAR,substitution,out,[],1630174,,,1610612738,80,75,2021-05-23T02:09:48Z,5020000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M47.00S,2021-05-23T02:09:41.5Z,4,REGULAR,substitution,in,[],203095,,,1610612738,80,75,2021-05-23T02:09:48Z,5030000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M47.00S,2021-05-23T02:09:39.8Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,80,75,2021-05-23T02:10:21Z,5040000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Missed,,,,,,,,,,,,,,,,
513,PT09M44.00S,2021-05-23T02:09:42.8Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,80,75,2021-05-23T02:10:21Z,5050000,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,512.0,8.0,8.0,0.0,,,,,,,,,,,,
514,PT09M26.00S,2021-05-23T02:10:17.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,89.56964520367937,50.314031862745104,1610612751,80,75,2021-05-23T02:10:25Z,5060000,2.0,46.0,1,right,MISS N. Claxton driving Hook - blocked,"[1629651, 1629057]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,,,,4.55,Missed,,,,,,,,,,,,,,Williams III,1629057.0,
515,PT09M26.00S,2021-05-23T02:10:17.4Z,4,REGULAR,block,,[],1629057,,,1610612751,80,75,2021-05-23T02:10:20Z,5070000,,,0,,R. Williams III BLOCK (7 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M23.00S,2021-05-23T02:10:20.4Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,80,75,2021-05-23T02:10:25Z,5080000,,,0,,N. Claxton REBOUND (Off:3 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,514.0,4.0,1.0,3.0,,,,,,,,,,,,
517,PT09M21.00S,2021-05-23T02:10:23.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629651,94.30026281208936,50.06893382352941,1610612751,80,75,2021-05-23T02:10:29Z,5090000,0.0,1.0,1,right,MISS N. Claxton turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,,,,0.11,Missed,,,,,,,,,,,,,,,,
518,PT09M21.00S,2021-05-23T02:10:23.1Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,80,75,2021-05-23T02:10:29Z,5100000,,,0,,R. Williams III REBOUND (Off:4 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,517.0,8.0,4.0,4.0,,,,,,,,,,,,
519,PT09M16.00S,2021-05-23T02:10:28.6Z,4,REGULAR,turnover,lost ball,[],202689,,,1610612738,80,75,2021-05-23T02:10:35Z,5110000,,,0,,K. Walker lost ball TURNOVER (3 TO),"[202689, 201935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,3.0,Harden,201935.0,,,,,,,,,,,,,,,,,,
520,PT09M16.00S,2021-05-23T02:10:28.6Z,4,REGULAR,steal,,[],201935,,,1610612751,80,75,2021-05-23T02:10:32Z,5120000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M14.00S,2021-05-23T02:10:34.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,80,75,2021-05-23T02:10:34Z,5130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M14.00S,2021-05-23T02:10:44.4Z,4,REGULAR,substitution,out,[],1628369,,,1610612751,80,75,2021-05-23T02:10:49Z,5140000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M14.00S,2021-05-23T02:10:44.4Z,4,REGULAR,substitution,in,[],203935,,,1610612751,80,75,2021-05-23T02:10:49Z,5150000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M09.00S,2021-05-23T02:11:04.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203925,72.35545335085413,19.676776960784316,1610612751,80,75,2021-05-23T02:11:08Z,5160000,-152.0,207.0,1,right,MISS J. Harris 25' pullup 3PT,[203925],1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,,,,25.69,Missed,,,,,,,,,,,,,,,,
525,PT09M06.00S,2021-05-23T02:11:07.5Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,80,75,2021-05-23T02:11:08Z,5170000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,524.0,3.0,3.0,0.0,,,,,,,,,,,,
526,PT08M56.00S,2021-05-23T02:11:17.4Z,4,REGULAR,2pt,Jump Shot,[],202689,25.57490144546649,50.314031862745104,1610612738,80,75,2021-05-23T02:11:23Z,5180000,-2.0,188.0,1,left,MISS K. Walker 18' step back Shot,[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,,,,18.79,Missed,,,,,,,,,,,,,,,,
527,PT08M54.00S,2021-05-23T02:11:19.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,80,75,2021-05-23T02:11:23Z,5190000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,
528,PT08M54.00S,2021-05-23T02:11:23.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,80,75,2021-05-23T02:11:23Z,5200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M37.00S,2021-05-23T02:11:50.2Z,4,REGULAR,foul,personal,['2freethrow'],203953,,,1610612751,80,75,2021-05-23T02:11:58Z,5210000,,,0,,J. Parker shooting personal FOUL (1 PF) (Harden 2 FT),"[203953, 201935]",1610612738.0,BOS,shooting,,,Parker,J. Parker,,,,,,,,,,,,,,2004.0,,,,,1.0,0.0,Harden,201935.0,,,
531,PT08M37.00S,2021-05-23T02:12:22.0Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,81,75,2021-05-23T02:12:22Z,5230000,,,0,,J. Harden Free Throw 1 of 2 (17 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,,,,,,17.0,,,,,,,,,,
532,PT08M37.00S,2021-05-23T02:12:22.9Z,4,REGULAR,substitution,out,[],201145,,,1610612751,81,75,2021-05-23T02:12:32Z,5240000,,,0,,SUB out: J. Green,[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M37.00S,2021-05-23T02:12:22.9Z,4,REGULAR,substitution,out,[],203925,,,1610612751,81,75,2021-05-23T02:12:32Z,5250000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M37.00S,2021-05-23T02:12:22.9Z,4,REGULAR,substitution,in,[],201142,,,1610612751,81,75,2021-05-23T02:12:32Z,5260000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M37.00S,2021-05-23T02:12:22.9Z,4,REGULAR,substitution,in,[],202681,,,1610612751,81,75,2021-05-23T02:12:32Z,5270000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M37.00S,2021-05-23T02:12:51.7Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,82,75,2021-05-23T02:12:51Z,5280000,,,0,,J. Harden Free Throw 2 of 2 (18 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,,,,,,18.0,,,,,,,,,,
537,PT08M24.00S,2021-05-23T02:13:05.1Z,4,REGULAR,2pt,Jump Shot,[],202689,18.873193166885677,66.98069852941177,1610612738,82,75,2021-05-23T02:13:11Z,5290000,-85.0,125.0,1,left,MISS K. Walker 15' pullup Shot,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,,,,15.1,Missed,,,,,,,,,,,,,,,,
538,PT08M21.00S,2021-05-23T02:13:08.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,82,75,2021-05-23T02:13:11Z,5300000,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,537.0,5.0,2.0,3.0,,,,,,,,,,,,
