actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
624,PT03M18.00S,2021-03-15T02:12:18.1Z,4,REGULAR,foul,personal,['2freethrow'],203463,,,1610612738,95,128,2021-03-15T02:12:29Z,6160000,,,0,,B. McLemore shooting personal FOUL (2 PF) (Fall 2 FT),"[203463, 1629605]",1610612745.0,HOU,shooting,,,McLemore,B. McLemore,,,,,,,,,,,1199.0,2.0,0.0,Fall,1629605.0,,,,,,,,,,
626,PT03M18.00S,2021-03-15T02:12:41.7Z,4,REGULAR,freethrow,1 of 2,[],1629605,,,1610612738,95,128,2021-03-15T02:13:02Z,6180000,,,0,,MISS T. Fall Free Throw 1 of 2,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,Missed,,,,,,,,,,,,,,,,,,,
627,PT03M18.00S,2021-03-15T02:12:41.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,95,128,2021-03-15T02:13:02Z,6190000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,626.0,,,,,,,,,
628,PT03M18.00S,2021-03-15T02:12:41.7Z,4,REGULAR,freethrow,2 of 2,[],1629605,,,1610612738,95,128,2021-03-15T02:13:02Z,6200000,,,0,,MISS T. Fall Free Throw 2 of 2,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,Missed,,,,,,,,,,,,,,,,,,,
629,PT03M18.00S,2021-03-15T02:12:41.7Z,4,REGULAR,rebound,defensive,[],1628383,,,1610612745,95,128,2021-03-15T02:13:02Z,6210000,,,0,,J. Patton REBOUND (Off:2 Def:4),[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,628.0,6.0,4.0,2.0,,,,,,
630,PT03M03.00S,2021-03-15T02:13:10.0Z,4,REGULAR,3pt,Jump Shot,[],1630222,94.82588699080158,3.7454044117647056,1610612745,98,128,2021-03-15T02:13:17Z,6220000,-231.0,-4.0,1,right,M. Jones 3PT  (8 PTS) (K. Martin Jr. 3 AST),"[1630222, 1630231]",1610612745.0,HOU,,,,Jones,M. Jones,,,,,23.13,Made,8.0,K. Martin Jr.,1630231.0,3.0,,,,,,,,,,,,,,,
632,PT02M49.00S,2021-03-15T02:13:23.8Z,4,REGULAR,3pt,Jump Shot,[],1630174,22.026938239159,11.098345588235293,1610612738,98,128,2021-03-15T02:13:33Z,6240000,195.0,155.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
633,PT02M49.00S,2021-03-15T02:13:23.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,98,128,2021-03-15T02:13:33Z,6250000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,632.0,,,,,,,,,
634,PT02M49.00S,2021-03-15T02:13:28.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,98,128,2021-03-15T02:13:28Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M31.00S,2021-03-15T02:13:49.0Z,4,REGULAR,3pt,Jump Shot,[],203463,62.36859395532195,57.91207107843137,1610612745,101,128,2021-03-15T02:13:59Z,6270000,40.0,301.0,1,right,B. McLemore 30' 3PT  (9 PTS) (M. Jones 3 AST),"[203463, 1630222]",1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,30.38,Made,9.0,M. Jones,1630222.0,3.0,,,,,,,,,,,,,,,
636,PT02M10.00S,2021-03-15T02:14:09.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629035,6.258212877792378,46.63756127450981,1610612738,101,130,2021-03-15T02:14:15Z,6280000,17.0,6.0,1,left,C. Edwards driving finger roll Layup (6 PTS),[1629035],1610612738.0,BOS,driving finger roll,,,Edwards,C. Edwards,,,,,1.79,Made,6.0,,,,,,,,,,,,,,,,,,
637,PT01M54.00S,2021-03-15T02:14:26.0Z,4,REGULAR,3pt,Jump Shot,[],1630222,73.9323258869908,13.549325980392158,1610612745,104,130,2021-03-15T02:14:41Z,6290000,-182.0,193.0,1,right,M. Jones 26' 3PT  (11 PTS) (J. Patton 2 AST),"[1630222, 1628383]",1610612745.0,HOU,,,,Jones,M. Jones,,,,,26.51,Made,11.0,J. Patton,1628383.0,2.0,,,,,,,,,,,,,,,
639,PT01M54.00S,2021-03-15T02:14:30.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630202,,,1610612745,104,130,2021-03-15T02:14:43Z,6310000,,,0,,P. Pritchard shooting personal FOUL (3 PF) (Jones 1 FT),"[1630202, 1630222]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,203593.0,3.0,0.0,Jones,1630222.0,,,,,,,,,,
641,PT01M54.00S,2021-03-15T02:14:54.9Z,4,REGULAR,freethrow,1 of 1,[],1630222,,,1610612745,104,130,2021-03-15T02:14:55Z,6330000,,,0,,MISS M. Jones Free Throw 1 of 1,[1630222],1610612745.0,HOU,,,,Jones,M. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
642,PT01M53.00S,2021-03-15T02:14:55.9Z,4,REGULAR,rebound,defensive,[],1629035,,,1610612738,104,130,2021-03-15T02:15:01Z,6340000,,,0,,C. Edwards REBOUND (Off:0 Def:4),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,641.0,4.0,4.0,0.0,,,,,,
643,PT01M40.00S,2021-03-15T02:15:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629605,8.623521681997373,55.21599264705882,1610612738,104,132,2021-03-15T02:15:33Z,6350000,-26.0,29.0,1,left,T. Fall Layup (4 PTS),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,3.87,Made,4.0,,,,,,,,,,,,,,,,,,
644,PT01M40.00S,2021-03-15T02:15:16.7Z,4,REGULAR,foul,personal,['1freethrow'],1628383,,,1610612738,104,132,2021-03-15T02:15:20Z,6360000,,,0,,J. Patton shooting personal FOUL (4 PF) (Fall 1 FT),"[1628383, 1629605]",1610612745.0,HOU,shooting,,,Patton,J. Patton,,,,,,,,,,,203593.0,4.0,0.0,Fall,1629605.0,,,,,,,,,,
646,PT01M40.00S,2021-03-15T02:15:38.8Z,4,REGULAR,freethrow,1 of 1,[],1629605,,,1610612738,104,132,2021-03-15T02:15:38Z,6380000,,,0,,MISS T. Fall Free Throw 1 of 1,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,Missed,,,,,,,,,,,,,,,,,,,
647,PT01M37.00S,2021-03-15T02:15:41.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,104,132,2021-03-15T02:15:51Z,6390000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,
648,PT01M37.00S,2021-03-15T02:15:48.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,104,132,2021-03-15T02:15:48Z,6400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M17.00S,2021-03-15T02:16:06.7Z,4,REGULAR,3pt,Jump Shot,[],203463,66.70499342969777,51.53952205882353,1610612745,104,132,2021-03-15T02:16:16Z,6410000,8.0,260.0,1,right,MISS B. McLemore 26' 3PT,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
650,PT01M15.00S,2021-03-15T02:16:08.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,104,132,2021-03-15T02:16:20Z,6420000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,649.0,,,,,,,,,
651,PT01M06.00S,2021-03-15T02:16:30.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628383,79.31997371879106,16.00030637254902,1610612745,104,132,2021-03-15T02:16:39Z,6430000,-170.0,142.0,1,right,MISS J. Patton 22' Jump Shot,[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,22.14,Missed,,,,,,,,,,,,,,,,,,,
652,PT01M02.00S,2021-03-15T02:16:34.8Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612738,104,132,2021-03-15T02:16:39Z,6440000,,,0,,T. Fall REBOUND (Off:0 Def:2),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,651.0,2.0,2.0,0.0,,,,,,
653,PT00M59.10S,2021-03-15T02:16:38.9Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,104,132,2021-03-15T02:16:46Z,6450000,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 203463]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,1.0,McLemore,203463.0,,,
654,PT00M59.10S,2021-03-15T02:16:38.9Z,4,REGULAR,steal,,[],203463,,,1610612745,104,132,2021-03-15T02:16:40Z,6460000,,,0,,B. McLemore STEAL (1 STL),[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M46.40S,2021-03-15T02:16:52.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630222,70.25295663600527,22.127757352941178,1610612745,107,132,2021-03-15T02:21:04Z,6470000,-139.0,227.0,1,right,M. Jones 26' 3PT pullup (14 PTS) (B. McLemore 1 AST),"[1630222, 203463]",1610612745.0,HOU,pullup,,,Jones,M. Jones,,,,,26.65,Made,14.0,B. McLemore,203463.0,1.0,,,,,,,,,,,,,,,
657,PT00M33.70S,2021-03-15T02:17:08.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629605,7.966491458607096,50.80422794117647,1610612738,107,134,2021-03-15T02:17:16Z,6490000,-4.0,22.0,1,left,T. Fall DUNK (6 PTS) (P. Pritchard 3 AST),"[1629605, 1630202]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,2.28,Made,6.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,,,
659,PT00M21.30S,2021-03-15T02:17:24.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629035,,,1610612745,107,134,2021-03-15T02:17:31Z,6510000,,,0,,C. Edwards shooting personal FOUL (2 PF) (Jones 2 FT),"[1629035, 1630222]",1610612738.0,BOS,shooting,,,Edwards,C. Edwards,,,,,,,,,,,203593.0,2.0,0.0,Jones,1630222.0,,,,,,,,,,
661,PT00M21.30S,2021-03-15T02:17:45.3Z,4,REGULAR,freethrow,1 of 2,[],1630222,,,1610612745,107,134,2021-03-15T02:17:45Z,6530000,,,0,,MISS M. Jones Free Throw 1 of 2,[1630222],1610612745.0,HOU,,,,Jones,M. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
662,PT00M21.30S,2021-03-15T02:17:45.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,107,134,2021-03-15T02:17:45Z,6540000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,
663,PT00M21.30S,2021-03-15T02:17:45.3Z,4,REGULAR,freethrow,2 of 2,[],1630222,,,1610612745,107,134,2021-03-15T02:18:03Z,6550000,,,0,,MISS M. Jones Free Throw 2 of 2,[1630222],1610612745.0,HOU,,,,Jones,M. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M21.30S,2021-03-15T02:17:45.3Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612738,107,134,2021-03-15T02:18:03Z,6560000,,,0,,T. Fall REBOUND (Off:0 Def:3),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,663.0,3.0,3.0,0.0,,,,,,
665,PT00M00.00S,2021-03-15T02:18:20.1Z,4,REGULAR,period,end,[],0,,,1610612738,107,134,2021-03-15T02:18:20Z,6570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2021-03-15T02:18:21.5Z,4,REGULAR,game,end,[],0,,,0,107,134,2021-03-15T02:18:21Z,6580000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
