actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
626,PT02M25.00S,2021-03-25T01:52:14.7Z,4,REGULAR,block,,[],1628464,,,1610612749,119,110,2021-03-25T01:52:17Z,5990000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M24.00S,2021-03-25T01:52:15.7Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,119,110,2021-03-25T01:54:20Z,6000000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,625.0,2.0,2.0,0.0,,,,,,,,,,
628,PT02M21.00S,2021-03-25T01:52:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,92.19776609724047,48.10814950980392,1610612738,119,112,2021-03-25T01:52:37Z,6010000,-9.0,21.0,1,right,J. Tatum running Layup (17 PTS) (K. Walker 6 AST),"[1628369, 202689]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,2.29,Made,17.0,K. Walker,202689.0,6.0,,,,,,,,,,,,,,
630,PT02M21.00S,2021-03-25T01:52:28.3Z,4,REGULAR,foul,personal,['1freethrow'],203114,,,1610612738,119,112,2021-03-25T01:52:36Z,6030000,,,0,,K. Middleton shooting personal FOUL (2 PF) (Tatum 1 FT),"[203114, 1628369]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Tatum,1628369.0,,,
632,PT02M21.00S,2021-03-25T01:52:53.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628369,,,1610612738,119,113,2021-03-25T01:52:53Z,6050000,,,0,,J. Tatum Free Throw 1 of 1 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
633,PT02M08.00S,2021-03-25T01:53:16.0Z,4,REGULAR,foul,offensive,[],203114,,,1610612749,119,113,2021-03-25T01:55:08Z,6060000,,,0,,K. Middleton offensive FOUL (3 PF),"[203114, 1627759]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Brown,1627759.0,,,
635,PT02M08.00S,2021-03-25T01:53:16.0Z,4,REGULAR,turnover,offensive foul,[],203114,,,1610612749,119,113,2021-03-25T01:53:16Z,6080000,,,0,,K. Middleton offensive foul TURNOVER (4 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,1830.0,,,,,4.0,,
636,PT02M00.00S,2021-03-25T01:53:28.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202689,69.46452036793693,22.127757352941178,1610612738,119,116,2021-03-25T01:53:35Z,6090000,-139.0,235.0,1,right,K. Walker 27' 3PT pullup (23 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.28,Made,23.0,,,,,,,,,,,,,,,,,
637,PT01M43.00S,2021-03-25T01:53:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.440867279894875,51.049325980392155,1610612749,121,116,2021-03-25T01:53:55Z,6100000,-5.0,17.0,1,left,G. Antetokounmpo driving finger roll Layup (13 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.82,Made,13.0,,,,,,,,,,,,,,,,,
638,PT01M32.00S,2021-03-25T01:54:04.8Z,4,REGULAR,3pt,Jump Shot,[],1627759,94.69448094612353,96.14736519607843,1610612738,121,119,2021-03-25T01:54:10Z,6110000,231.0,-3.0,1,right,J. Brown 3PT  (24 PTS) (J. Tatum 5 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.07,Made,24.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,
640,PT01M21.00S,2021-03-25T01:54:22.2Z,4,REGULAR,foul,offensive,[],203507,,,1610612749,121,119,2021-03-25T01:54:39Z,6130000,,,0,,G. Antetokounmpo charge offensive FOUL (2 PF),"[203507, 1628464]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Theis,1628464.0,,,
642,PT01M21.00S,2021-03-25T01:54:22.2Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,121,119,2021-03-25T01:54:22Z,6150000,,,0,,G. Antetokounmpo offensive foul TURNOVER (5 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,201246.0,,,,,5.0,,
643,PT01M21.00S,2021-03-25T01:54:38.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,121,119,2021-03-25T01:54:38Z,6160000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M21.00S,2021-03-25T01:54:55.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,121,119,2021-03-25T01:56:50Z,6170000,,,0,,,[],1610612749.0,MIL,stands,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
645,PT01M06.00S,2021-03-25T01:57:20.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,81.94809461235218,95.41207107843137,1610612738,121,119,2021-03-25T01:57:26Z,6180000,227.0,117.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
646,PT01M03.00S,2021-03-25T01:57:23.5Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,121,119,2021-03-25T01:57:23Z,6190000,,,0,,K. Middleton REBOUND (Off:2 Def:10),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,645.0,12.0,10.0,2.0,,,,,,,,,,
647,PT00M42.10S,2021-03-25T01:57:45.4Z,4,REGULAR,3pt,Jump Shot,[],203114,22.026938239159,4.970894607843137,1610612749,121,119,2021-03-25T01:57:50Z,6200000,225.0,155.0,1,left,MISS K. Middleton 27' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,
648,PT00M39.30S,2021-03-25T01:57:48.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,121,119,2021-03-25T01:57:48Z,6210000,,,0,,J. Brown REBOUND (Off:1 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,647.0,10.0,9.0,1.0,,,,,,,,,,
649,PT00M34.80S,2021-03-25T01:57:52.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202689,92.72339027595268,54.970894607843135,1610612738,121,119,2021-03-25T01:57:59Z,6220000,25.0,16.0,1,right,MISS K. Walker running Layup - blocked,"[202689, 1628978]",1610612738.0,BOS,running,,,Walker,K. Walker,,,,,2.95,Missed,,,,,,,,,DiVincenzo,1628978.0,,,,,,,,
650,PT00M34.80S,2021-03-25T01:57:52.6Z,4,REGULAR,block,,[],1628978,,,1610612738,121,119,2021-03-25T01:57:55Z,6230000,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M30.80S,2021-03-25T01:57:56.6Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,121,119,2021-03-25T01:57:59Z,6240000,,,0,,K. Middleton REBOUND (Off:2 Def:11),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,649.0,13.0,11.0,2.0,,,,,,,,,,
652,PT00M15.00S,2021-03-25T01:58:15.0Z,4,REGULAR,turnover,bad pass,[],203114,,,1610612749,121,119,2021-03-25T01:59:43Z,6250000,,,0,,K. Middleton bad pass TURNOVER (5 TO),"[203114, 202689]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,5.0,Walker,202689.0
653,PT00M15.00S,2021-03-25T01:58:15.0Z,4,REGULAR,steal,,[],202689,,,1610612738,121,119,2021-03-25T01:59:43Z,6260000,,,0,,K. Walker STEAL (3 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M02.00S,2021-03-25T01:58:26.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203935,93.38042049934296,52.029718137254896,1610612738,121,119,2021-03-25T01:58:40Z,6270000,10.0,10.0,1,right,MISS M. Smart driving finger roll Layup - blocked,"[203935, 201572]",1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,1.4,Missed,,,,,,,,,Lopez,201572.0,,,,,,,,
655,PT00M02.00S,2021-03-25T01:58:26.1Z,4,REGULAR,block,,[],201572,,,1610612738,121,119,2021-03-25T01:58:29Z,6280000,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M02.00S,2021-03-25T01:58:26.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,121,119,2021-03-25T01:58:32Z,6290000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,
657,PT00M02.00S,2021-03-25T01:58:33.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,121,119,2021-03-25T01:58:33Z,6300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M02.00S,2021-03-25T01:58:39.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,121,119,2021-03-25T01:58:39Z,6310000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M02.00S,2021-03-25T02:00:19.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,121,119,2021-03-25T02:00:19Z,6320000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M01.00S,2021-03-25T02:01:53.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,121,119,2021-03-25T02:01:53Z,6330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2021-03-25T02:02:18.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628464,93.51182654402102,95.65716911764706,1610612738,121,119,2021-03-25T02:02:39Z,6340000,228.0,8.0,1,right,MISS D. Theis 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2021-03-25T02:02:22.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,121,119,2021-03-25T02:02:22Z,6350000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,,
663,PT00M00.00S,2021-03-25T02:02:42.7Z,4,REGULAR,period,end,[],0,,,1610612738,121,119,2021-03-25T02:02:42Z,6360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M00.00S,2021-03-25T02:02:45.8Z,4,REGULAR,game,end,[],0,,,0,121,119,2021-03-25T02:02:45Z,6370000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
