actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
531,PT12M00.00S,2021-04-28T00:51:18.4Z,4,REGULAR,substitution,in,['startperiod'],1628396,,,1610612738,78,78,2021-04-28T00:51:47Z,5210000,,,0,,SUB in: T. Bradley,[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-04-28T00:51:50.5Z,4,REGULAR,period,start,[],0,,,1610612760,78,78,2021-04-28T00:51:50Z,5220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M44.00S,2021-04-28T00:52:06.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,80.50262812089356,38.549325980392155,1610612760,78,80,2021-04-28T00:52:12Z,5230000,-57.0,131.0,1,right,D. Bazley 14' Jump Shot (10 PTS) (S. Mykhailiuk 4 AST),"[1629647, 1629004]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,14.28,Made,10.0,S. Mykhailiuk,1629004.0,4.0,,,,,,,,,,,,,,,
535,PT11M22.00S,2021-04-28T00:52:36.5Z,4,REGULAR,foul,technical,['1freethrow'],1629004,,,1610612738,78,80,2021-04-28T00:52:47Z,5250000,,,0,,S. Mykhailiuk defensive-3-second technical FOUL (1 Tech),[1629004],1610612760.0,OKC,defensive-3-second,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,1627963.0,1.0,1.0,,,,,
536,PT11M22.00S,2021-04-28T00:52:51.1Z,4,REGULAR,freethrow,1 of 1,[],1630202,,,1610612738,79,80,2021-04-28T00:52:51Z,5260000,,,0,,P. Pritchard technical Free Throw 1 of 1 (23 PTS),[1630202],1610612738.0,BOS,technical,,,Pritchard,P. Pritchard,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
537,PT11M22.00S,2021-04-28T00:52:54.8Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,79,80,2021-04-28T00:53:00Z,5270000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M22.00S,2021-04-28T00:52:54.8Z,4,REGULAR,substitution,in,[],1630174,,,1610612738,79,80,2021-04-28T00:53:00Z,5280000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT11M14.00S,2021-04-28T00:53:22.8Z,4,REGULAR,foul,personal,[],1629647,,,1610612738,79,80,2021-04-28T00:53:31Z,5290000,,,0,,D. Bazley personal FOUL (2 PF),"[1629647, 203935]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Smart,203935.0,,,
541,PT11M10.00S,2021-04-28T00:53:42.8Z,4,REGULAR,turnover,traveling,[],203935,,,1610612738,79,80,2021-04-28T00:53:49Z,5310000,,,0,,M. Smart traveling TURNOVER (3 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,3.0,,,,,,,1627963.0,,,,,,,
542,PT10M59.00S,2021-04-28T00:54:13.6Z,4,REGULAR,foul,offensive,[],1628396,,,1610612760,79,80,2021-04-28T00:54:28Z,5320000,,,0,,T. Bradley charge offensive FOUL (1 PF),"[1628396, 203935]",1610612760.0,OKC,charge,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Smart,203935.0,,,
544,PT10M59.00S,2021-04-28T00:54:13.6Z,4,REGULAR,turnover,offensive foul,[],1628396,,,1610612760,79,80,2021-04-28T00:54:13Z,5340000,,,0,,T. Bradley offensive foul TURNOVER (1 TO),[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,,,,,,,1.0,,,,,,,1627963.0,,,,,,,
545,PT10M46.00S,2021-04-28T00:54:41.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,31.225361366622867,63.05912990196079,1610612738,79,80,2021-04-28T00:54:53Z,5350000,-65.0,241.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
546,PT10M43.00S,2021-04-28T00:54:44.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,79,80,2021-04-28T00:54:53Z,5360000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,545.0,,,,,,,,,,,
547,PT10M43.00S,2021-04-28T00:54:51.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,79,80,2021-04-28T00:54:51Z,5370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M32.00S,2021-04-28T00:55:17.3Z,4,REGULAR,turnover,lost ball,[],1629647,,,1610612760,79,80,2021-04-28T00:55:22Z,5380000,,,0,,D. Bazley lost ball TURNOVER (5 TO),"[1629647, 203935]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,5.0,Smart,203935.0,,,,,,,,,,,,
549,PT10M32.00S,2021-04-28T00:55:17.3Z,4,REGULAR,steal,,[],203935,,,1610612738,79,80,2021-04-28T00:55:19Z,5390000,,,0,,M. Smart STEAL (5 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT10M28.00S,2021-04-28T00:55:20.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203935,7.30946123521682,51.049325980392155,1610612738,81,80,2021-04-28T00:55:29Z,5400000,-5.0,16.0,1,left,M. Smart running Layup (8 PTS),[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,1.7,Made,8.0,,,,,,,,,,,,,,,,,,
551,PT10M22.00S,2021-04-28T00:55:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,90.3580814717477,52.27481617647059,1610612760,81,80,2021-04-28T00:55:56Z,5410000,11.0,38.0,1,right,MISS D. Bazley driving Layup - blocked,"[1629647, 1628436]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,3.98,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0,
552,PT10M22.00S,2021-04-28T00:55:31.7Z,4,REGULAR,block,,[],1628436,,,1610612760,81,80,2021-04-28T00:55:34Z,5420000,,,0,,L. Kornet BLOCK (3 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M21.00S,2021-04-28T00:55:32.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,81,80,2021-04-28T00:55:56Z,5430000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,551.0,,,,,,,,,,,
554,PT10M21.00S,2021-04-28T00:55:35.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,81,80,2021-04-28T00:55:35Z,5440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M21.00S,2021-04-28T00:55:36.7Z,4,REGULAR,substitution,out,[],1628436,,,1610612760,81,80,2021-04-28T00:55:41Z,5450000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M21.00S,2021-04-28T00:55:36.7Z,4,REGULAR,substitution,in,[],202684,,,1610612760,81,80,2021-04-28T00:55:41Z,5460000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT10M20.00S,2021-04-28T00:55:51.5Z,4,REGULAR,foul,personal,['2freethrow'],202684,,,1610612760,81,80,2021-04-28T00:56:16Z,5470000,,,0,,T. Thompson shooting personal FOUL (5 PF) (Bradley 2 FT),"[202684, 1628396]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,1627963.0,5.0,0.0,Bradley,1628396.0,,,
559,PT10M20.00S,2021-04-28T00:56:18.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628396,,,1610612760,81,80,2021-04-28T00:56:18Z,5490000,,,0,,MISS T. Bradley Free Throw 1 of 2,[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
560,PT10M20.00S,2021-04-28T00:56:18.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,81,80,2021-04-28T00:56:18Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,
561,PT10M20.00S,2021-04-28T00:56:20.6Z,4,REGULAR,substitution,out,[],202684,,,1610612760,81,80,2021-04-28T00:56:23Z,5510000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M20.00S,2021-04-28T00:56:20.6Z,4,REGULAR,substitution,in,[],1628436,,,1610612760,81,80,2021-04-28T00:56:23Z,5520000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M20.00S,2021-04-28T00:56:40.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628396,,,1610612760,81,81,2021-04-28T00:56:40Z,5530000,,,0,,T. Bradley Free Throw 2 of 2 (4 PTS),[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
564,PT10M05.00S,2021-04-28T00:56:56.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,13.87976346911958,51.049325980392155,1610612738,83,81,2021-04-28T00:57:07Z,5540000,-5.0,78.0,1,left,A. Nesmith 7' driving floating Jump Shot (2 PTS) (L. Kornet 4 AST),"[1630174, 1628436]",1610612738.0,BOS,driving floating,,,Nesmith,A. Nesmith,,,,,7.82,Made,2.0,L. Kornet,1628436.0,4.0,,,,,,,,,,,,,,,
565,PT09M53.00S,2021-04-28T00:57:13.5Z,4,REGULAR,foul,personal,[],1630174,,,1610612760,83,81,2021-04-28T00:57:32Z,5550000,,,0,,A. Nesmith personal FOUL (2 PF),"[1630174, 1629660]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Jerome,1629660.0,,,
567,PT09M53.00S,2021-04-28T00:57:32.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,83,81,2021-04-28T00:57:32Z,5570000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M53.00S,2021-04-28T00:59:51.1Z,4,REGULAR,substitution,out,[],203095,,,1610612760,83,81,2021-04-28T01:00:10Z,5580000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M53.00S,2021-04-28T00:59:51.1Z,4,REGULAR,substitution,in,[],1627759,,,1610612760,83,81,2021-04-28T01:00:10Z,5590000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M39.00S,2021-04-28T01:00:39.6Z,4,REGULAR,3pt,Jump Shot,[],1629004,94.03745072273325,2.7650122549019605,1610612760,83,84,2021-04-28T01:00:44Z,5600000,-236.0,4.0,1,right,S. Mykhailiuk 3PT  (6 PTS) (T. Jerome 2 AST),"[1629004, 1629660]",1610612760.0,OKC,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.62,Made,6.0,T. Jerome,1629660.0,2.0,,,,,,,,,,,,,,,
573,PT09M22.00S,2021-04-28T01:00:57.2Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,83,84,2021-04-28T01:01:02Z,5620000,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1629004]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,2.0,Mykhailiuk,1629004.0,,,,,,,,,,,,
574,PT09M22.00S,2021-04-28T01:00:57.2Z,4,REGULAR,steal,,[],1629004,,,1610612760,83,84,2021-04-28T01:01:23Z,5630000,,,0,,S. Mykhailiuk STEAL (2 STL),[1629004],1610612760.0,OKC,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M18.00S,2021-04-28T01:01:01.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629026,69.99014454664915,18.696384803921568,1610612760,83,84,2021-04-28T01:01:09Z,5640000,-157.0,230.0,1,right,MISS K. Williams 27' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,27.79,Missed,,,,,,,,,,,,,,,,,,,
576,PT09M13.00S,2021-04-28T01:01:06.5Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612760,83,84,2021-04-28T01:01:06Z,5650000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,,,,,,,,,,575.0,2.0,1.0,1.0,,,,,,,,
577,PT09M07.00S,2021-04-28T01:01:12.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629660,63.15703022339028,27.27481617647059,1610612760,83,87,2021-04-28T01:01:18Z,5660000,-114.0,294.0,1,right,T. Jerome 31' 3PT  (10 PTS) (D. Bazley 3 AST),"[1629660, 1629647]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,31.5,Made,10.0,D. Bazley,1629647.0,3.0,,,,,,,,,,,,,,,
579,PT08M46.00S,2021-04-28T01:01:32.0Z,4,REGULAR,3pt,Jump Shot,[],1630174,9.986859395532194,97.64093137254902,1610612738,83,87,2021-04-28T01:01:48Z,5680000,-238.0,41.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
580,PT08M43.00S,2021-04-28T01:01:35.0Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,83,87,2021-04-28T01:01:48Z,5690000,,,0,,L. Kornet REBOUND (Off:2 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,579.0,5.0,3.0,2.0,,,,,,,,
581,PT08M40.00S,2021-04-28T01:01:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612738,85,87,2021-04-28T01:01:38Z,5700000,0.0,0.0,1,left,L. Kornet tip Layup (6 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
582,PT08M21.00S,2021-04-28T01:01:58.1Z,4,REGULAR,3pt,Jump Shot,[],1629647,79.31997371879106,93.2061887254902,1610612760,85,90,2021-04-28T01:02:01Z,5710000,216.0,142.0,1,right,D. Bazley 25' 3PT  (13 PTS) (K. Williams 1 AST),"[1629647, 1629026]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.84,Made,13.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,,,
584,PT08M13.00S,2021-04-28T01:02:05.4Z,4,REGULAR,3pt,Jump Shot,[],1627759,32.167789093298296,43.416819852941174,1610612738,88,90,2021-04-28T01:02:13Z,5730000,33.0,250.0,1,left,J. Brown 25' 3PT  (32 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.21,Made,32.0,,,,,,,,,,,,,,,,,,
585,PT07M57.00S,2021-04-28T01:02:22.1Z,4,REGULAR,2pt,Jump Shot,[],1628396,76.5604467805519,73.59834558823529,1610612760,88,90,2021-04-28T01:02:29Z,5740000,118.0,168.0,1,right,MISS T. Bradley 20' Jump Shot,[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,20.51,Missed,,,,,,,,,,,,,,,,,,,
586,PT07M54.00S,2021-04-28T01:02:25.1Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,88,90,2021-04-28T01:02:29Z,5750000,,,0,,L. Kornet REBOUND (Off:2 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,585.0,6.0,4.0,2.0,,,,,,,,
587,PT07M48.00S,2021-04-28T01:02:33.1Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612738,88,90,2021-04-28T01:03:23Z,5760000,,,0,,K. Williams shooting personal FOUL (3 PF) (Brown 2 FT),"[1629026, 1627759]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Brown,1627759.0,,,
589,PT07M48.00S,2021-04-28T01:03:00.2Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,89,90,2021-04-28T01:03:00Z,5780000,,,0,,J. Brown Free Throw 1 of 2 (33 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,33.0,,,,,,,,,,,,,,,,,,
590,PT07M48.00S,2021-04-28T01:03:04.1Z,4,REGULAR,substitution,out,[],1630174,,,1610612738,89,90,2021-04-28T01:03:21Z,5790000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M48.00S,2021-04-28T01:03:04.1Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,89,90,2021-04-28T01:03:21Z,5800000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M48.00S,2021-04-28T01:03:04.1Z,4,REGULAR,substitution,out,[],1628396,,,1610612738,89,90,2021-04-28T01:03:21Z,5810000,,,0,,SUB out: T. Bradley,[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M48.00S,2021-04-28T01:03:04.1Z,4,REGULAR,substitution,out,[],1629004,,,1610612738,89,90,2021-04-28T01:03:21Z,5820000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612760.0,OKC,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M48.00S,2021-04-28T01:03:04.1Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,89,90,2021-04-28T01:03:21Z,5830000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M48.00S,2021-04-28T01:03:04.1Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,89,90,2021-04-28T01:03:21Z,5840000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M48.00S,2021-04-28T01:03:04.1Z,4,REGULAR,substitution,in,[],1629676,,,1610612738,89,90,2021-04-28T01:03:21Z,5850000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M48.00S,2021-04-28T01:03:04.1Z,4,REGULAR,substitution,in,[],1629652,,,1610612738,89,90,2021-04-28T01:03:21Z,5860000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M48.00S,2021-04-28T01:03:37.1Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,90,90,2021-04-28T01:03:37Z,5870000,,,0,,J. Brown Free Throw 2 of 2 (34 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
599,PT07M48.00S,2021-04-28T01:03:43.9Z,4,REGULAR,foul,technical,['1freethrow'],203935,,,1610612760,90,90,2021-04-28T01:03:53Z,5880000,,,0,,M. Smart technical FOUL (1 Tech),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,202058.0,4.0,1.0,,,,,
600,PT07M48.00S,2021-04-28T01:03:59.9Z,4,REGULAR,freethrow,1 of 1,[],1629660,,,1610612760,90,90,2021-04-28T01:03:59Z,5890000,,,0,,MISS T. Jerome technical Free Throw 1 of 1,[1629660],1610612760.0,OKC,technical,,,Jerome,T. Jerome,,,,,,Missed,,,,,,,,,,,,,,,,,,,
601,PT07M48.00S,2021-04-28T01:03:59.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,90,90,2021-04-28T01:03:59Z,5900000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,
602,PT07M42.00S,2021-04-28T01:04:26.6Z,4,REGULAR,turnover,traveling,[],1629676,,,1610612760,90,90,2021-04-28T01:04:40Z,5910000,,,0,,I. Roby traveling TURNOVER (3 TO),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,3.0,,,,,,,1627963.0,,,,,,,
603,PT07M32.00S,2021-04-28T01:04:59.9Z,4,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612738,90,90,2021-04-28T01:05:18Z,5920000,,,0,,D. Bazley shooting personal FOUL (3 PF) (Smart 2 FT),"[1629647, 203935]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Smart,203935.0,,,
605,PT07M32.00S,2021-04-28T01:05:13.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203935,,,1610612738,90,90,2021-04-28T01:05:13Z,5940000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
606,PT07M32.00S,2021-04-28T01:05:13.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,90,90,2021-04-28T01:05:13Z,5950000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,605.0,,,,,,,,,,,
607,PT07M32.00S,2021-04-28T01:05:15.8Z,4,REGULAR,substitution,out,[],1629660,,,1610612738,90,90,2021-04-28T01:05:18Z,5960000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M32.00S,2021-04-28T01:05:15.8Z,4,REGULAR,substitution,in,[],1630177,,,1610612738,90,90,2021-04-28T01:05:18Z,5970000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M32.00S,2021-04-28T01:05:26.3Z,4,REGULAR,substitution,out,[],1629026,,,1610612738,90,90,2021-04-28T01:05:31Z,5980000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M32.00S,2021-04-28T01:05:26.3Z,4,REGULAR,substitution,in,[],1630197,,,1610612738,90,90,2021-04-28T01:05:31Z,5990000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M32.00S,2021-04-28T01:05:41.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203935,,,1610612738,91,90,2021-04-28T01:05:41Z,6000000,,,0,,M. Smart Free Throw 2 of 2 (9 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
612,PT07M15.00S,2021-04-28T01:06:00.3Z,4,REGULAR,3pt,Jump Shot,[],1629652,76.82325886990802,90.51011029411765,1610612760,91,93,2021-04-28T01:06:05Z,6010000,203.0,165.0,1,right,L. Dort 26' 3PT  (21 PTS) (T. Maledon 5 AST),"[1629652, 1630177]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.15,Made,21.0,T. Maledon,1630177.0,5.0,,,,,,,,,,,,,,,
614,PT06M54.00S,2021-04-28T01:06:20.5Z,4,REGULAR,3pt,Jump Shot,[],1629641,4.155716162943495,96.8826593137255,1610612738,91,93,2021-04-28T01:06:25Z,6030000,-234.0,-13.0,1,left,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,,
615,PT06M52.00S,2021-04-28T01:06:22.5Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,91,93,2021-04-28T01:06:25Z,6040000,,,0,,D. Bazley REBOUND (Off:0 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,614.0,5.0,5.0,0.0,,,,,,,,
616,PT06M47.00S,2021-04-28T01:06:37.4Z,4,REGULAR,foul,personal,[],1630202,,,1610612760,91,93,2021-04-28T01:07:35Z,6050000,,,0,,P. Pritchard personal FOUL (2 PF),"[1630202, 1629676]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Roby,1629676.0,,,
618,PT06M34.00S,2021-04-28T01:06:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,91.01511169513797,59.13756127450981,1610612760,91,93,2021-04-28T01:07:06Z,6070000,46.0,32.0,1,right,MISS D. Bazley driving Layup - blocked,"[1629647, 1629684]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,5.58,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0,
619,PT06M34.00S,2021-04-28T01:06:56.4Z,4,REGULAR,block,,[],1629684,,,1610612760,91,93,2021-04-28T01:06:58Z,6080000,,,0,,G. Williams BLOCK (2 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M30.00S,2021-04-28T01:07:00.4Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,91,93,2021-04-28T01:07:06Z,6090000,,,0,,D. Bazley REBOUND (Off:1 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,618.0,6.0,5.0,1.0,,,,,,,,
621,PT06M29.00S,2021-04-28T01:07:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629647,91.5407358738502,49.333639705882355,1610612760,91,95,2021-04-28T01:07:09Z,6100000,-3.0,27.0,1,right,D. Bazley putback Layup (15 PTS),[1629647],1610612760.0,OKC,putback,,,Bazley,D. Bazley,,,,,2.72,Made,15.0,,,,,,,,,,,,,,,,,,
