actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
619,PT04M58.00S,2021-05-15T20:04:52.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,94.03745072273325,50.80422794117647,1610612738,91,108,2021-05-15T20:04:56Z,6120000,4.0,4.0,1,right,J. Tatum driving DUNK (25 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,0.53,Made,,,,,,,25.0,,,,,,,,,,,,
620,PT04M58.00S,2021-05-15T20:04:55.0Z,4,REGULAR,foul,personal,['1freethrow'],1629020,,,1610612738,91,108,2021-05-15T20:05:38Z,6130000,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Tatum 1 FT),"[1629020, 1628369]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Tatum,1628369.0,,,,
622,PT04M58.00S,2021-05-15T20:05:42.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,91,108,2021-05-15T20:06:50Z,6150000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,Common Foul Upheld
623,PT04M58.00S,2021-05-15T20:06:34.1Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,91,109,2021-05-15T20:06:34Z,6160000,,,0,,J. Tatum Free Throw 1 of 1 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
624,PT04M49.00S,2021-05-15T20:06:45.8Z,4,REGULAR,3pt,Jump Shot,[],1629669,29.122864651773984,71.14736519607843,1610612750,91,109,2021-05-15T20:06:52Z,6170000,-106.0,221.0,1,left,MISS J. Nowell 24' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
625,PT04M44.00S,2021-05-15T20:06:50.4Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,91,109,2021-05-15T20:06:50Z,6180000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,624.0,5.0,2.0,3.0,,,,,,,,,,,,,
626,PT04M44.00S,2021-05-15T20:06:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,5.590000152587891,50.0,1610612750,91,109,2021-05-15T20:06:50Z,6190000,0.0,0.0,1,left,MISS J. Vanderbilt tip Layup,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
627,PT04M43.00S,2021-05-15T20:06:51.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,109,2021-05-15T20:06:51Z,6200000,,,0,,J. Tatum REBOUND (Off:2 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,626.0,11.0,9.0,2.0,,,,,,,,,,,,,
628,PT04M38.00S,2021-05-15T20:06:56.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203095,94.1688567674113,97.61795343137256,1610612738,91,112,2021-05-15T20:07:04Z,6210000,238.0,2.0,1,right,E. Fournier 3PT  (18 PTS) (L. Kornet 3 AST),"[203095, 1628436]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,23.81,Made,,,,,,,18.0,L. Kornet,1628436.0,3.0,,,,,,,,,
630,PT04M24.00S,2021-05-15T20:07:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,5.732588699080158,50.80422794117647,1610612750,93,112,2021-05-15T20:07:13Z,6230000,-4.0,1.0,1,left,J. Vanderbilt cutting Layup (7 PTS) (A. Edwards 5 AST),"[1629020, 1630162]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,0.42,Made,,,,,,,7.0,A. Edwards,1630162.0,5.0,,,,,,,,,
632,PT04M24.00S,2021-05-15T20:07:16.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,93,112,2021-05-15T20:07:16Z,6250000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M24.00S,2021-05-15T20:08:33.3Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,93,112,2021-05-15T20:08:47Z,6260000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M24.00S,2021-05-15T20:08:33.3Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,93,112,2021-05-15T20:08:47Z,6270000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M24.00S,2021-05-15T20:08:33.3Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,93,112,2021-05-15T20:08:47Z,6280000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M24.00S,2021-05-15T20:08:33.3Z,4,REGULAR,substitution,out,[],203095,,,1610612738,93,112,2021-05-15T20:08:47Z,6290000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M24.00S,2021-05-15T20:08:33.3Z,4,REGULAR,substitution,in,[],203953,,,1610612738,93,112,2021-05-15T20:08:47Z,6300000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M24.00S,2021-05-15T20:08:33.3Z,4,REGULAR,substitution,in,[],1630174,,,1610612738,93,112,2021-05-15T20:08:47Z,6310000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M24.00S,2021-05-15T20:08:33.3Z,4,REGULAR,substitution,in,[],1629641,,,1610612738,93,112,2021-05-15T20:08:47Z,6320000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M24.00S,2021-05-15T20:08:33.3Z,4,REGULAR,substitution,in,[],1629605,,,1610612738,93,112,2021-05-15T20:08:47Z,6330000,,,0,,SUB in: T. Fall,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M03.00S,2021-05-15T20:09:07.9Z,4,REGULAR,turnover,traveling,[],1629605,,,1610612738,93,112,2021-05-15T20:09:14Z,6340000,,,0,,T. Fall traveling TURNOVER (1 TO),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,202007.0,,,,,1.0,,,
642,PT03M54.00S,2021-05-15T20:09:24.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,28.728646517739815,73.59834558823529,1610612750,93,112,2021-05-15T20:09:31Z,6350000,-118.0,218.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
643,PT03M52.00S,2021-05-15T20:09:26.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,93,112,2021-05-15T20:09:31Z,6360000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,642.0,,,,,,,,,,,,,,,,
644,PT03M52.00S,2021-05-15T20:09:30.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,93,112,2021-05-15T20:09:30Z,6370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M31.00S,2021-05-15T20:09:52.9Z,4,REGULAR,2pt,Jump Shot,[],1629682,95.3515111695138,22.61795343137255,1610612738,93,114,2021-05-15T20:10:02Z,6380000,-137.0,-9.0,1,right,T. Waters 13' fadeaway Jump Shot (11 PTS),[1629682],1610612738.0,BOS,fadeaway,,,Waters,T. Waters,,,,,13.72,Made,,,,,,,11.0,,,,,,,,,,,,
646,PT03M18.00S,2021-05-15T20:10:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.623521681997373,50.80422794117647,1610612750,95,114,2021-05-15T20:10:14Z,6390000,-4.0,29.0,1,left,A. Edwards driving Layup (17 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.89,Made,,,,,,,17.0,,,,,,,,,,,,
647,PT03M18.00S,2021-05-15T20:10:10.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629605,,,1610612750,95,114,2021-05-15T20:10:29Z,6400000,,,0,,T. Fall shooting personal FOUL (2 PF) (Edwards 1 FT),"[1629605, 1630162]",1610612738.0,BOS,shooting,,,Fall,T. Fall,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Edwards,1630162.0,,,,
649,PT03M18.00S,2021-05-15T20:10:31.1Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,96,114,2021-05-15T20:10:31Z,6420000,,,0,,A. Edwards Free Throw 1 of 1 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
650,PT03M09.00S,2021-05-15T20:10:41.6Z,4,REGULAR,turnover,bad pass,[],1629682,,,1610612738,96,114,2021-05-15T20:10:47Z,6430000,,,0,,T. Waters bad pass TURNOVER (3 TO),"[1629682, 1630162]",1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,3.0,Edwards,1630162.0,
651,PT03M09.00S,2021-05-15T20:10:41.6Z,4,REGULAR,steal,,[],1630162,,,1610612750,96,114,2021-05-15T20:10:43Z,6440000,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M05.00S,2021-05-15T20:10:45.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,5.601182654402102,52.27481617647059,1610612750,98,114,2021-05-15T20:10:53Z,6450000,-11.0,0.0,1,left,A. Edwards running DUNK (20 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,1.14,Made,,,,,,,20.0,,,,,,,,,,,,
653,PT02M42.00S,2021-05-15T20:11:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629682,89.56964520367937,55.70618872549019,1610612738,98,114,2021-05-15T20:11:15Z,6460000,29.0,46.0,1,right,MISS T. Waters driving finger roll Layup - blocked,"[1629682, 1629675]",1610612738.0,BOS,driving finger roll,,,Waters,T. Waters,,,,,5.37,Missed,Reid,1629675.0,,,,,,,,,,,,,,,,,
654,PT02M42.00S,2021-05-15T20:11:08.8Z,4,REGULAR,block,,[],1629675,,,1610612738,98,114,2021-05-15T20:11:10Z,6470000,,,0,,N. Reid BLOCK (3 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M41.00S,2021-05-15T20:11:09.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,98,114,2021-05-15T20:11:15Z,6480000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,653.0,,,,,,,,,,,,,,,,
656,PT02M41.00S,2021-05-15T20:11:13.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,98,114,2021-05-15T20:11:13Z,6490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M36.00S,2021-05-15T20:11:26.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629641,91.93495400788436,95.65716911764706,1610612738,98,117,2021-05-15T20:11:35Z,6500000,228.0,23.0,1,right,R. Langford 3PT  (8 PTS) (J. Parker 2 AST),"[1629641, 203953]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,22.95,Made,,,,,,,8.0,J. Parker,203953.0,2.0,,,,,,,,,
659,PT02M24.00S,2021-05-15T20:11:38.5Z,4,REGULAR,3pt,Jump Shot,[],1630162,30.305519053876477,28.500306372549016,1610612750,98,117,2021-05-15T20:11:44Z,6520000,107.0,232.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
660,PT02M21.00S,2021-05-15T20:11:42.1Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,98,117,2021-05-15T20:11:42Z,6530000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,659.0,6.0,2.0,4.0,,,,,,,,,,,,,
661,PT02M16.00S,2021-05-15T20:11:47.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627774,5.995400788436268,49.333639705882355,1610612750,100,117,2021-05-15T20:11:52Z,6540000,3.0,4.0,1,left,J. Layman driving DUNK (5 PTS),[1627774],1610612750.0,MIN,driving,,,Layman,J. Layman,,,,,0.51,Made,,,,,,,5.0,,,,,,,,,,,,
662,PT01M59.00S,2021-05-15T20:12:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203953,91.5407358738502,61.34344362745098,1610612738,100,119,2021-05-15T20:12:11Z,6550000,57.0,27.0,1,right,J. Parker 6' Layup (7 PTS) (R. Langford 2 AST),"[203953, 1629641]",1610612738.0,BOS,,,,Parker,J. Parker,,,,,6.28,Made,,,,,,,7.0,R. Langford,1629641.0,2.0,,,,,,,,,
664,PT01M59.00S,2021-05-15T20:12:09.2Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612738,100,119,2021-05-15T20:12:17Z,6570000,,,0,,N. Reid shooting personal FOUL (2 PF) (Parker 1 FT),"[1629675, 203953]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Parker,203953.0,,,,
666,PT01M59.00S,2021-05-15T20:12:31.3Z,4,REGULAR,freethrow,1 of 1,[],203953,,,1610612738,100,120,2021-05-15T20:12:31Z,6590000,,,0,,J. Parker Free Throw 1 of 1 (8 PTS),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
667,PT01M52.00S,2021-05-15T20:12:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.732588699080158,50.314031862745104,1610612750,102,120,2021-05-15T20:12:47Z,6600000,-2.0,1.0,1,left,A. Edwards driving Layup (22 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.21,Made,,,,,,,22.0,,,,,,,,,,,,
668,PT01M52.00S,2021-05-15T20:12:46.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630174,,,1610612750,102,120,2021-05-15T20:12:56Z,6610000,,,0,,A. Nesmith shooting personal FOUL (5 PF) (Edwards 1 FT),"[1630174, 1630162]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,202058.0,5.0,0.0,Edwards,1630162.0,,,,
670,PT01M52.00S,2021-05-15T20:13:04.4Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,103,120,2021-05-15T20:13:04Z,6630000,,,0,,A. Edwards Free Throw 1 of 1 (23 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
671,PT01M39.00S,2021-05-15T20:13:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,93.51182654402102,49.57873774509804,1610612738,103,120,2021-05-15T20:13:29Z,6640000,-2.0,8.0,1,right,MISS A. Nesmith driving Layup,[1630174],1610612738.0,BOS,driving,,,Nesmith,A. Nesmith,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,,
672,PT01M38.00S,2021-05-15T20:13:22.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,103,120,2021-05-15T20:13:29Z,6650000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,671.0,,,,,,,,,,,,,,,,
673,PT01M38.00S,2021-05-15T20:13:25.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,103,120,2021-05-15T20:13:25Z,6660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M31.00S,2021-05-15T20:13:48.4Z,4,REGULAR,turnover,out-of-bounds,[],1629605,,,1610612738,103,120,2021-05-15T20:13:55Z,6670000,,,0,,T. Fall bad pass out-of-bounds TURNOVER (2 TO),[1629605],1610612738.0,BOS,bad pass,,,Fall,T. Fall,,,,,,,,,,,,,,,,,202007.0,,,,,2.0,,,
675,PT01M21.00S,2021-05-15T20:14:03.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,24.26084099868594,16.980698529411764,1610612750,106,120,2021-05-15T20:14:10Z,6680000,165.0,176.0,1,left,J. Nowell 24' 3PT  (5 PTS) (A. Edwards 6 AST),"[1629669, 1630162]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,24.1,Made,,,,,,,5.0,A. Edwards,1630162.0,6.0,,,,,,,,,
677,PT01M05.00S,2021-05-15T20:14:23.5Z,4,REGULAR,3pt,Jump Shot,[],1629682,72.22404730617609,78.01011029411765,1610612738,106,123,2021-05-15T20:14:29Z,6700000,140.0,209.0,1,right,T. Waters 25' 3PT  (14 PTS) (T. Fall 1 AST),"[1629682, 1629605]",1610612738.0,BOS,,,,Waters,T. Waters,,,,,25.13,Made,,,,,,,14.0,T. Fall,1629605.0,1.0,,,,,,,,,
679,PT00M53.00S,2021-05-15T20:14:41.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,33.196452036793694,59.872855392156865,1610612750,106,123,2021-05-15T20:14:47Z,6720000,-49.0,260.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
680,PT00M48.50S,2021-05-15T20:14:45.5Z,4,REGULAR,rebound,offensive,[],1629669,,,1610612750,106,123,2021-05-15T20:14:47Z,6730000,,,0,,J. Nowell REBOUND (Off:1 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,679.0,2.0,1.0,1.0,,,,,,,,,,,,,
681,PT00M48.50S,2021-05-15T20:14:46.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,6.258212877792378,50.06893382352941,1610612750,108,123,2021-05-15T20:14:50Z,6740000,0.0,6.0,1,left,J. Nowell putback Layup (7 PTS),[1629669],1610612750.0,MIN,putback,,,Nowell,J. Nowell,,,,,0.63,Made,,,,,,,7.0,,,,,,,,,,,,
682,PT00M31.40S,2021-05-15T20:15:09.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612738,108,123,2021-05-15T20:15:20Z,6750000,,,0,,N. Reid shooting personal FOUL (3 PF) (Parker 2 FT),"[1629675, 203953]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Parker,203953.0,,,,
695,PT00M31.40S,2021-05-15T20:15:29.3Z,4,REGULAR,freethrow,1 of 2,[],203953,,,1610612738,108,123,2021-05-15T20:23:20Z,6790000,,,0,,MISS J. Parker Free Throw 1 of 2,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
696,PT00M31.40S,2021-05-15T20:15:29.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,108,123,2021-05-15T20:23:20Z,6805000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,695.0,,,,,,,,,,,,,,,,
697,PT00M31.40S,2021-05-15T20:15:29.3Z,4,REGULAR,freethrow,2 of 2,[],203953,,,1610612738,108,124,2021-05-15T20:23:20Z,6812500,,,0,,J. Parker Free Throw 2 of 2 (9 PTS),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
699,PT00M31.40S,2021-05-15T20:15:42.1Z,4,REGULAR,violation,lane,[],1629605,,,1610612750,108,124,2021-05-15T20:26:01Z,6814375,,,0,,T. Fall lane VIOLATION,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M31.40S,2021-05-15T20:15:55.0Z,4,REGULAR,violation,lane,[],1629675,,,1610612750,108,124,2021-05-15T20:25:49Z,6816250,,,0,,N. Reid lane VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M11.60S,2021-05-15T20:16:20.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,9.806176084099869,94.67677696078431,1610612750,108,124,2021-05-15T20:16:37Z,6820000,-223.0,40.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
690,PT00M05.90S,2021-05-15T20:16:26.4Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,108,124,2021-05-15T20:16:37Z,6830000,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,689.0,4.0,3.0,1.0,,,,,,,,,,,,,
691,PT00M00.00S,2021-05-15T20:16:34.7Z,4,REGULAR,period,end,[],0,,,1610612738,108,124,2021-05-15T20:16:34Z,6840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M00.00S,2021-05-15T20:16:40.5Z,4,REGULAR,game,end,[],0,,,0,108,124,2021-05-15T20:16:40Z,6850000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
