actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
335,PT09M45.00S,2023-04-28T01:46:00.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,70,70,2023-04-28T01:46:03Z,3260000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,334.0,3.0,3.0,0.0,,,,,,,
336,PT09M40.00S,2023-04-28T01:46:08.4Z,3,REGULAR,foul,personal,[],1629027,,,1610612738,70,70,2023-04-28T01:46:13Z,3270000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1628369]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Tatum,1628369.0
338,PT09M27.00S,2023-04-28T01:46:36.1Z,3,REGULAR,foul,personal,['3freethrow'],1629027,,,1610612738,70,70,2023-04-28T01:46:56Z,3290000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Smart 3 FT),"[1629027, 203935]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Smart,203935.0
340,PT09M27.00S,2023-04-28T01:47:03.4Z,3,REGULAR,freethrow,1 of 3,[],203935,,,1610612738,70,71,2023-04-28T01:47:03Z,3310000,False,,,0,,M. Smart Free Throw 1 of 3 (12 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
341,PT09M27.00S,2023-04-28T01:47:18.8Z,3,REGULAR,freethrow,2 of 3,[],203935,,,1610612738,70,72,2023-04-28T01:47:18Z,3320000,False,,,0,,M. Smart Free Throw 2 of 3 (13 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
342,PT09M27.00S,2023-04-28T01:47:37.1Z,3,REGULAR,freethrow,3 of 3,[],203935,,,1610612738,70,73,2023-04-28T01:47:37Z,3330000,False,,,0,,M. Smart Free Throw 3 of 3 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
343,PT09M12.00S,2023-04-28T01:47:52.9Z,3,REGULAR,2pt,Jump Shot,[],1627749,12.828515111695138,71.32352941176471,1610612737,72,73,2023-04-28T01:48:01Z,3340000,False,-107.0,68.0,1,left,D. Murray 12' pullup bank Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup bank,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,12.65,Made,2.0,,,,,,,,,,,,,,,,,
344,PT08M48.00S,2023-04-28T01:48:16.8Z,3,REGULAR,3pt,Jump Shot,[],203935,67.09921156373193,46.81372549019608,1610612738,72,73,2023-04-28T01:48:21Z,3350000,False,-16.0,257.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
345,PT08M45.00S,2023-04-28T01:48:19.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,72,73,2023-04-28T01:48:21Z,3360000,False,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,,344.0,7.0,4.0,3.0,,,,,,,
346,PT08M35.00S,2023-04-28T01:48:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,7.440867279894875,47.30392156862745,1610612737,72,73,2023-04-28T01:48:34Z,3370000,False,13.0,17.0,1,left,MISS C. Capela Layup - blocked,"[203991, 1628369]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,Tatum,1628369.0,,,,,
347,PT08M35.00S,2023-04-28T01:48:29.9Z,3,REGULAR,block,,[],1628369,,,1610612737,72,73,2023-04-28T01:48:32Z,3380000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT08M32.00S,2023-04-28T01:48:32.9Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,72,73,2023-04-28T01:48:34Z,3390000,False,,,0,,C. Capela REBOUND (Off:4 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,346.0,8.0,4.0,4.0,,,,,,,
349,PT08M23.00S,2023-04-28T01:48:41.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,8.492115637319317,94.6078431372549,1610612737,75,73,2023-04-28T01:48:46Z,3400000,False,-223.0,27.0,1,left,D. Hunter 3PT  (10 PTS) (D. Murray 9 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.47,Made,10.0,D. Murray,1627749.0,9.0,,,,,,,,,,,,,,
351,PT08M08.00S,2023-04-28T01:48:56.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,73.80091984231275,81.37254901960785,1610612738,75,76,2023-04-28T01:49:00Z,3420000,False,157.0,194.0,1,right,J. Brown 24' 3PT pullup (23 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.94,Made,23.0,,,,,,,,,,,,,,,,,
352,PT07M59.00S,2023-04-28T01:49:07.0Z,3,REGULAR,2pt,Jump Shot,[],1629027,23.603810775295663,47.794117647058826,1610612737,77,76,2023-04-28T01:53:04Z,3430000,False,11.0,169.0,1,left,T. Young 16' pullup Jump Shot (27 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Center,16.98,Made,27.0,,,,,,,,,,,,,,,,,
353,PT07M59.00S,2023-04-28T01:49:13.8Z,3,REGULAR,foul,personal,['1freethrow'],201143,,,1610612737,77,76,2023-04-28T01:52:14Z,3440000,False,,,0,,A. Horford flagrant-type-1 personal FOUL (3 PF) (Young 1 FT),"[201143, 1629027]",1610612738.0,BOS,flagrant-type-1,,,Horford,A. Horford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Young,1629027.0
356,PT07M59.00S,2023-04-28T01:52:17.1Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,78,76,2023-04-28T01:52:24Z,3470000,False,,,0,,T. Young flagrant Free Throw 1 of 1 (28 PTS),[1629027],1610612737.0,ATL,flagrant,,,Young,T. Young,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
357,PT07M42.00S,2023-04-28T01:52:43.3Z,3,REGULAR,2pt,Jump Shot,[],1629631,6.1268068331143235,77.69607843137256,1610612737,78,76,2023-04-28T01:52:49Z,3480000,False,-138.0,5.0,1,left,MISS D. Hunter 13' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,13.86,Missed,,,,,,,,,,,,,,,,,,
358,PT07M41.00S,2023-04-28T01:52:44.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,78,76,2023-04-28T01:52:59Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,357.0,,,,,,,,,,
359,PT07M41.00S,2023-04-28T01:52:50.2Z,3,REGULAR,foul,personal,[],1628401,,,1610612737,78,76,2023-04-28T01:52:57Z,3500000,False,,,0,,D. White loose ball personal FOUL (2 PF),"[1628401, 1628381]",1610612738.0,BOS,loose ball,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Collins,1628381.0
361,PT07M28.00S,2023-04-28T01:53:16.6Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612737,78,76,2023-04-28T01:53:41Z,3520000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Murray 2 FT),"[1627759, 1627749]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Murray,1627749.0
363,PT07M28.00S,2023-04-28T01:53:42.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627749,,,1610612737,79,76,2023-04-28T01:53:42Z,3540000,False,,,0,,D. Murray Free Throw 1 of 2 (3 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
364,PT07M28.00S,2023-04-28T01:53:59.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627749,,,1610612737,80,76,2023-04-28T01:53:59Z,3550000,False,,,0,,D. Murray Free Throw 2 of 2 (4 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
365,PT07M10.00S,2023-04-28T01:54:22.9Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612738,80,76,2023-04-28T01:54:55Z,3560000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (Tatum 2 FT),"[1629631, 1628369]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Tatum,1628369.0
367,PT07M10.00S,2023-04-28T01:55:00.7Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,80,77,2023-04-28T01:55:00Z,3580000,False,,,0,,J. Tatum Free Throw 1 of 2 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
368,PT07M10.00S,2023-04-28T01:55:17.0Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,80,78,2023-04-28T01:55:17Z,3590000,False,,,0,,J. Tatum Free Throw 2 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
369,PT07M06.00S,2023-04-28T01:55:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.783837056504599,49.01960784313725,1610612737,82,78,2023-04-28T01:55:33Z,3600000,False,5.0,11.0,1,left,D. Murray driving Layup (6 PTS) (T. Young 5 AST),"[1627749, 1629027]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.23,Made,6.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
371,PT07M06.00S,2023-04-28T01:55:35.8Z,3,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612737,82,78,2023-04-28T01:55:55Z,3620000,False,,,0,,D. White shooting personal FOUL (3 PF) (Murray 1 FT),"[1628401, 1627749]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Murray,1627749.0
373,PT07M06.00S,2023-04-28T01:55:42.3Z,3,REGULAR,substitution,out,[],1628401,,,1610612737,82,78,2023-04-28T01:55:46Z,3640000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M06.00S,2023-04-28T01:55:42.3Z,3,REGULAR,substitution,in,[],1627763,,,1610612737,82,78,2023-04-28T01:55:46Z,3650000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M06.00S,2023-04-28T01:55:58.9Z,3,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,83,78,2023-04-28T01:55:58Z,3660000,False,,,0,,D. Murray Free Throw 1 of 1 (7 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
376,PT06M46.00S,2023-04-28T01:56:22.9Z,3,REGULAR,3pt,Jump Shot,[],201143,91.5407358738502,4.411764705882353,1610612738,83,81,2023-04-28T01:56:27Z,3670000,False,-228.0,27.0,1,right,A. Horford 3PT  (5 PTS) (M. Brogdon 2 AST),"[201143, 1627763]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,22.95,Made,5.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,
378,PT06M30.00S,2023-04-28T01:56:38.5Z,3,REGULAR,2pt,Jump Shot,[],1629027,12.828515111695138,32.59803921568628,1610612737,83,81,2023-04-28T01:56:42Z,3690000,False,87.0,68.0,1,left,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,11.05,Missed,,,,,,,,,,,,,,,,,,
379,PT06M27.00S,2023-04-28T01:56:41.5Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,83,81,2023-04-28T01:56:42Z,3700000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,,,,,378.0,2.0,1.0,1.0,,,,,,,
380,PT06M14.00S,2023-04-28T01:56:53.9Z,3,REGULAR,2pt,Jump Shot,[],1627763,86.81011826544021,29.411764705882355,1610612738,83,83,2023-04-28T01:56:57Z,3710000,False,-103.0,71.0,1,right,M. Brogdon 12' driving floating Jump Shot (11 PTS),[1627763],1610612738.0,BOS,driving floating,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,12.53,Made,11.0,,,,,,,,,,,,,,,,,
381,PT06M05.00S,2023-04-28T01:57:07.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627763,,,1610612737,83,83,2023-04-28T02:00:56Z,3720000,False,,,0,,M. Brogdon personal FOUL (1 PF) (Hunter 2 FT),"[1627763, 1629631]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Hunter,1629631.0
383,PT06M05.00S,2023-04-28T01:57:19.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,83,83,2023-04-28T01:57:19Z,3740000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M05.00S,2023-04-28T01:59:40.1Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,83,83,2023-04-28T02:00:45Z,3750000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M05.00S,2023-04-28T01:59:40.1Z,3,REGULAR,substitution,in,[],1630180,,,1610612737,83,83,2023-04-28T02:00:45Z,3760000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M05.00S,2023-04-28T02:01:17.0Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,84,83,2023-04-28T02:01:17Z,3770000,False,,,0,,D. Hunter Free Throw 1 of 2 (11 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
387,PT06M05.00S,2023-04-28T02:01:31.1Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,85,83,2023-04-28T02:01:31Z,3780000,False,,,0,,D. Hunter Free Throw 2 of 2 (12 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
388,PT05M51.00S,2023-04-28T02:01:46.2Z,3,REGULAR,2pt,Jump Shot,[],1628369,77.34888304862024,25.49019607843137,1610612738,85,85,2023-04-28T02:01:50Z,3790000,False,-123.0,160.0,1,right,J. Tatum 20' Jump Shot (20 PTS) (M. Brogdon 3 AST),"[1628369, 1627763]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,20.18,Made,20.0,M. Brogdon,1627763.0,3.0,,,,,,,,,,,,,,
390,PT05M36.00S,2023-04-28T02:02:01.1Z,3,REGULAR,3pt,Jump Shot,[],1629631,31.488173455978973,65.93137254901961,1610612737,88,85,2023-04-28T02:02:05Z,3810000,False,-80.0,243.0,1,left,D. Hunter 25' 3PT  (15 PTS) (T. Young 6 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,25.62,Made,15.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
392,PT05M22.00S,2023-04-28T02:02:14.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,96.7969776609724,96.07843137254902,1610612738,88,88,2023-04-28T02:02:19Z,3830000,False,230.0,-22.0,1,right,J. Tatum 3PT  (23 PTS) (A. Horford 4 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,23.15,Made,23.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,
394,PT05M07.00S,2023-04-28T02:02:29.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,24.78646517739816,84.55882352941177,1610612737,88,88,2023-04-28T02:05:22Z,3850000,False,-173.0,180.0,1,left,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
395,PT05M03.00S,2023-04-28T02:02:33.5Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,88,88,2023-04-28T02:02:35Z,3860000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,394.0,4.0,4.0,0.0,,,,,,,
396,PT04M52.00S,2023-04-28T02:02:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,88.51839684625493,49.26470588235294,1610612738,88,88,2023-04-28T02:02:50Z,3870000,False,-4.0,55.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 1629027]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,Young,1629027.0,,,,,
397,PT04M52.00S,2023-04-28T02:02:45.6Z,3,REGULAR,block,,[],1629027,,,1610612738,88,88,2023-04-28T02:02:48Z,3880000,False,,,0,,T. Young BLOCK (2 BLK),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT04M49.00S,2023-04-28T02:02:48.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,88,88,2023-04-28T02:02:50Z,3890000,False,,,0,,D. Hunter REBOUND (Off:1 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,396.0,6.0,5.0,1.0,,,,,,,
399,PT04M38.00S,2023-04-28T02:02:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.601182654402102,50.73529411764706,1610612737,88,88,2023-04-28T02:03:04Z,3900000,False,-4.0,0.0,1,left,MISS S. Bey driving Layup - blocked,"[1630180, 201143]",1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.37,Missed,,,,,,,,,,,,Horford,201143.0,,,,,
466,PT04M38.00S,2023-04-28T02:02:59.3Z,3,REGULAR,block,,[],201143,,,1610612737,88,88,2023-04-28T02:18:08Z,3905000,False,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT04M35.00S,2023-04-28T02:03:02.3Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,88,88,2023-04-28T02:03:04Z,3910000,False,,,0,,C. Capela REBOUND (Off:5 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,399.0,9.0,4.0,5.0,,,,,,,
401,PT04M34.00S,2023-04-28T02:03:02.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,7.178055190538765,45.588235294117645,1610612737,90,88,2023-04-28T02:03:07Z,3920000,False,22.0,15.0,1,left,C. Capela Hook (8 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.67,Made,8.0,,,,,,,,,,,,,,,,,
402,PT04M18.00S,2023-04-28T02:03:18.8Z,3,REGULAR,3pt,Jump Shot,[],1627763,70.38436268068331,27.941176470588236,1610612738,90,88,2023-04-28T02:03:22Z,3930000,False,-110.0,226.0,1,right,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
403,PT04M16.00S,2023-04-28T02:03:20.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,90,88,2023-04-28T02:03:22Z,3940000,False,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,402.0,3.0,3.0,0.0,,,,,,,
404,PT04M07.00S,2023-04-28T02:03:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.652431011826544,52.20588235294118,1610612737,90,88,2023-04-28T02:03:35Z,3950000,False,-11.0,10.0,1,left,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
405,PT04M05.00S,2023-04-28T02:03:31.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,90,88,2023-04-28T02:03:35Z,3960000,False,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,404.0,9.0,8.0,1.0,,,,,,,
406,PT04M01.00S,2023-04-28T02:03:36.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,94.43166885676742,48.03921568627451,1610612738,90,90,2023-04-28T02:03:43Z,3970000,False,-10.0,0.0,1,right,J. Brown running Layup (25 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.98,Made,25.0,,,,,,,,,,,,,,,,,
407,PT04M01.00S,2023-04-28T02:03:40.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,90,90,2023-04-28T02:03:40Z,3980000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M01.00S,2023-04-28T02:06:39.3Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,90,90,2023-04-28T02:07:00Z,3990000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M01.00S,2023-04-28T02:06:39.3Z,3,REGULAR,substitution,out,[],203991,,,1610612737,90,90,2023-04-28T02:07:00Z,4000000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M01.00S,2023-04-28T02:06:39.3Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,90,90,2023-04-28T02:07:00Z,4020000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M01.00S,2023-04-28T02:06:39.3Z,3,REGULAR,substitution,in,[],203992,,,1610612737,90,90,2023-04-28T02:07:00Z,4030000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M01.00S,2023-04-28T02:06:39.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612737,90,90,2023-04-28T02:07:00Z,4040000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M01.00S,2023-04-28T02:06:39.3Z,3,REGULAR,substitution,out,[],1627759,,,1610612737,90,90,2023-04-28T02:07:16Z,4050000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M01.00S,2023-04-28T02:06:39.3Z,3,REGULAR,substitution,out,[],201143,,,1610612737,90,90,2023-04-28T02:07:40Z,4060000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M01.00S,2023-04-28T02:06:39.3Z,3,REGULAR,substitution,in,[],1629057,,,1610612737,90,90,2023-04-28T02:07:40Z,4070000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M40.00S,2023-04-28T02:08:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,17.559132720105126,55.63725490196079,1610612737,92,90,2023-04-28T02:08:19Z,4090000,False,-28.0,113.0,1,left,D. Murray 11' turnaround fadeaway Jump Shot (9 PTS),[1627749],1610612737.0,ATL,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.61,Made,9.0,,,,,,,,,,,,,,,,,
419,PT03M25.00S,2023-04-28T02:08:19.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612738,92,90,2023-04-28T02:08:48Z,4100000,False,,,0,,S. Bey personal FOUL (1 PF) (Smart 2 FT),"[1630180, 203935]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Smart,203935.0
421,PT03M25.00S,2023-04-28T02:08:49.3Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,92,90,2023-04-28T02:08:49Z,4120000,False,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
422,PT03M25.00S,2023-04-28T02:08:49.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,92,90,2023-04-28T02:08:49Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,
